frame,timestamp,time_delta
138,2.904278,0.023789000000000282
139,2.9292,0.024921999999999667
140,2.946944,0.017743999999999982
141,2.9699,0.0229560000000002
142,2.995389,0.025488999999999873
143,3.0143,0.018911000000000122
144,3.036844,0.022543999999999897
145,3.061467,0.02462300000000006
146,3.0781,0.01663300000000012
147,3.096489,0.01838899999999999
148,3.114544,0.018054999999999932
149,3.137367,0.022822999999999816
150,3.162589,0.0252220000000003
151,3.180656,0.018066999999999833
152,3.203,0.02234399999999992
153,3.2288,0.025800000000000267
154,3.248433,0.01963299999999979
155,3.266811,0.018378000000000227
156,3.2887,0.021888999999999825
157,3.308667,0.019966999999999846
158,3.326011,0.017344000000000026
159,3.345256,0.01924500000000018
160,3.362622,0.017365999999999993
161,3.379478,0.016856000000000204
162,3.395922,0.016443999999999903
163,3.4119,0.015978000000000048
164,3.440267,0.02836699999999981
165,3.460056,0.019788999999999835
166,3.480822,0.020766000000000062
167,3.497911,0.017089000000000354
168,3.516267,0.018355999999999817
169,3.537178,0.020910999999999902
170,3.554667,0.017488999999999866
171,3.5815,0.02683300000000033
172,3.609133,0.027632999999999797
173,3.630256,0.021123000000000225
174,3.650011,0.019754999999999967
175,3.675122,0.025110999999999883
176,3.695056,0.01993400000000012
177,3.713933,0.01887699999999981
178,3.733,0.019067000000000167
179,3.752267,0.0192669999999997
180,3.778178,0.02591100000000024
181,3.798456,0.020277999999999796
182,3.818267,0.019811000000000245
183,3.839078,0.020811000000000135
184,3.859789,0.020710999999999924
185,3.883544,0.02375499999999997
186,3.903444,0.019899999999999807
187,3.923,0.01955600000000013
188,3.948244,0.025243999999999822
189,3.983856,0.03561199999999998
190,4.003522,0.019666000000000405
191,4.025244,0.021721999999999575
192,4.047589,0.022345000000000503
193,4.073678,0.026088999999999807
194,4.096956,0.023277999999999466
195,4.115144,0.018188000000000315
196,4.138756,0.023611999999999966
197,4.158389,0.01963299999999979
198,4.175078,0.016689000000000398
199,4.195089,0.020011000000000223
200,4.2174,0.022310999999999304
201,4.239944,0.022544000000000786
202,4.261111,0.02116699999999927
203,4.281333,0.020222000000000406
204,4.298378,0.017044999999999533
205,4.321656,0.023278000000000354
206,4.343167,0.02151100000000028
207,4.365056,0.021888999999999825
208,4.389122,0.024066000000000365
209,4.409233,0.02011099999999999
210,4.428578,0.0193449999999995
211,4.449478,0.02090000000000014
212,4.465344,0.015865999999999936
213,4.486733,0.021389000000000102
214,4.509733,0.022999999999999687
215,4.531844,0.022111000000000658
216,4.553556,0.021711999999999954
217,4.573811,0.02025499999999969
218,4.596144,0.022332999999999714
219,4.617889,0.021745000000000125
220,4.640256,0.022367000000000026
221,4.663133,0.022877000000000258
222,4.6848,0.02166699999999988
223,4.7069,0.02210000000000001
224,4.728744,0.021843999999999753
225,4.751056,0.02231200000000033
226,4.772833,0.021777000000000157
227,4.795011,0.022177999999999365
228,4.8183,0.023289000000000115
229,4.840289,0.02198900000000048
230,4.861856,0.021567000000000114
231,4.883522,0.02166599999999974
232,4.901967,0.018444999999999823
233,4.926667,0.024700000000000166
234,4.960333,0.033666000000000196
235,4.994656,0.03432299999999966
236,5.031722,0.037066000000000265
237,5.057233,0.02551099999999984
238,5.087133,0.029899999999999594
239,5.187133,0.10000000000000053
240,5.196522,0.009388999999999648
241,5.264478,0.06795600000000057
242,5.285944,0.02146599999999932
243,5.3017,0.015756000000000547
244,5.317422,0.015721999999999348
245,5.334722,0.017300000000000537
246,5.3509,0.016178000000000026
247,5.3665,0.015600000000000058
248,5.389656,0.023155999999999288
249,5.4069,0.017244000000000703
250,5.424989,0.0180889999999998
251,5.442122,0.017133000000000287
252,5.458378,0.016255999999999382
253,5.474233,0.015855000000000175
254,5.490333,0.01609999999999978
255,5.506889,0.01655600000000046
256,5.524,0.017110999999999876
257,5.5399,0.015900000000000247
258,5.555767,0.015867000000000075
259,5.573167,0.017399999999999416
260,5.589778,0.016611000000000153
261,5.606256,0.016478000000000215
262,5.623244,0.01698799999999956
263,5.638944,0.015700000000000713
264,5.656378,0.017433999999999727
265,5.681056,0.024677999999999756
266,5.705844,0.024788000000000032
267,5.727833,0.02198900000000048
268,5.744044,0.01621099999999931
269,5.763367,0.01932299999999998
270,5.780689,0.01732200000000006
271,5.798811,0.01812199999999997
272,5.817922,0.019111000000000544
273,5.833911,0.015988999999999365
274,5.850044,0.016132999999999953
275,5.865822,0.01577800000000007
276,5.882,0.016178000000000026
277,5.908167,0.02616700000000005
278,5.958378,0.050211000000000006
279,5.998067,0.039689000000000085
280,6.014878,0.016811000000000575
281,6.031878,0.01699999999999946
282,6.050111,0.018233000000000388
283,6.065978,0.015867000000000075
284,6.085156,0.01917799999999925
285,6.103478,0.018322000000000394
286,6.119633,0.016155000000000364
287,6.1357,0.01606699999999961
288,6.151289,0.015589000000000297
289,6.166667,0.015378000000000114
290,6.182722,0.01605499999999971
291,6.1996,0.01687800000000017
292,6.216689,0.017088999999999466
293,6.232644,0.01595499999999994
294,6.248333,0.015689000000000064
295,6.264011,0.015678000000000303
296,6.2797,0.015689000000000064
297,6.297056,0.01735600000000037
298,6.313489,0.016432999999999254
299,6.330889,0.017400000000000304
300,6.347867,0.016977999999999938
301,6.364067,0.016200000000000436
302,6.381567,0.01750000000000007
303,6.402422,0.02085499999999918
304,6.419022,0.016600000000000392
305,6.437122,0.01809999999999956
306,6.453533,0.01641100000000062
307,6.469756,0.0162230000000001
308,6.486622,0.01686599999999938
309,6.502644,0.016022000000000425
310,6.520678,0.018034000000000106
311,6.536778,0.01609999999999978
312,6.553589,0.016810999999999687
313,6.580478,0.026889000000000607
314,6.597056,0.01657799999999998
315,6.612956,0.01589999999999936
316,6.633489,0.020533000000000357
317,6.649833,0.016344000000000136
318,6.6658,0.015966999999999842
319,6.681222,0.015422000000000047
320,6.696944,0.015722000000000236
321,6.712589,0.01564500000000013
322,6.728633,0.016043999999999947
323,6.748678,0.020044999999999646
324,6.764622,0.01594400000000018
325,6.789022,0.024399999999999977
326,6.804956,0.01593399999999967
327,6.820544,0.015588000000000157
328,6.836144,0.015600000000000058
329,6.852033,0.015888999999999598
330,6.868167,0.016134000000000093
331,6.884156,0.015989000000000253
332,6.900522,0.01636599999999966
333,6.915944,0.015422000000000047
334,6.931522,0.015578000000000536
335,6.9472,0.015677999999999415
336,6.962711,0.015511000000000053
337,6.980911,0.018200000000000216
338,6.997678,0.016766999999999754
339,7.013111,0.015433000000000696
340,7.028722,0.01561099999999982
341,7.044267,0.015544999999999476
342,7.059867,0.015600000000000058
343,7.076856,0.016989000000000587
344,7.094178,0.01732200000000006
345,7.109933,0.01575499999999952
346,7.125311,0.015378000000000114
347,7.142156,0.016845
348,7.157822,0.015666000000000402
349,7.173656,0.015833999999999904
350,7.190144,0.016487999999999836
351,7.206,0.015856000000000314
352,7.221767,0.01576699999999942
353,7.237311,0.015544000000000224
354,7.253156,0.015844999999999665
355,7.269033,0.015877000000000585
356,7.285467,0.016433999999999394
357,7.3017,0.016233000000000608
358,7.317422,0.015721999999999348
359,7.332989,0.015567000000000775
360,7.348422,0.015432999999999808
361,7.364033,0.01561099999999982
362,7.379744,0.015710999999999586
363,7.396467,0.01672300000000071
364,7.413889,0.017421999999999827
365,7.429367,0.01547799999999988
366,7.445022,0.015654999999999752
367,7.460656,0.01563400000000037
368,7.476722,0.01606599999999947
369,7.493233,0.016511000000000386
370,7.509167,0.01593399999999967
371,7.5248,0.01563300000000023
372,7.540633,0.015832999999999764
373,7.556756,0.01612300000000033
374,7.572611,0.015855000000000175
375,7.588622,0.016010999999999775
376,7.605544,0.016922000000000104
377,7.6225,0.016955999999999527
378,7.638267,0.01576700000000031
379,7.6544,0.016132999999999953
380,7.669956,0.015556000000000125
381,7.685656,0.015699999999999825
382,7.703189,0.017533000000000243
383,7.719178,0.015989000000000253
384,7.734767,0.015588999999999409
385,7.750478,0.015711000000000475
386,7.766433,0.01595499999999994
387,7.782489,0.016055999999999848
388,7.798511,0.016022000000000425
389,7.814167,0.015655999999999892
390,7.831311,0.017144000000000048
391,7.846911,0.015600000000000058
392,7.862567,0.015655999999999892
393,7.878044,0.015476999999999741
394,7.893678,0.01563400000000037
395,7.910144,0.016465999999999426
396,7.925767,0.01562299999999972
397,7.942122,0.016355000000000786
398,7.957589,0.015466999999999231
399,7.973322,0.015732999999999997
400,7.989122,0.01580000000000048
401,8.004711,0.015589000000000297
402,8.020578,0.015867000000000075
403,8.037056,0.016477999999999327
404,8.053278,0.016222000000000847
405,8.069189,0.01591099999999912
406,8.084767,0.015577999999999648
407,8.100778,0.016011000000000664
408,8.116722,0.015943999999999292
409,8.132778,0.016056000000000736
410,8.148978,0.016199999999999548
411,8.165511,0.016533000000000797
412,8.181189,0.015677999999999415
413,8.196722,0.015532999999999575
414,8.212311,0.015589000000000297
415,8.227989,0.01567800000000119
416,8.243878,0.015888999999999598
417,8.260289,0.01641099999999973
418,8.276778,0.016488999999999976
419,8.292433,0.01565500000000064
420,8.308322,0.015888999999999598
421,8.324011,0.015689000000000064
422,8.340833,0.01682199999999945
423,8.3577,0.01686699999999952
424,8.373967,0.01626700000000092
425,8.3899,0.01593300000000042
426,8.405756,0.015855999999999426
427,8.421711,0.01595499999999994
428,8.437711,0.016000000000000014
429,8.455067,0.017355999999999483
430,8.471944,0.01687700000000092
431,8.487789,0.015844999999998777
432,8.503422,0.015633000000001118
433,8.519156,0.015734000000000137
434,8.534911,0.01575499999999863
435,8.553756,0.018845000000000667
436,8.569522,0.01576599999999928
437,8.585367,0.015845000000000553
438,8.600733,0.015366000000000213
439,8.616567,0.015833999999999904
440,8.632233,0.015665999999999514
441,8.647789,0.015556000000000125
442,8.663711,0.01592199999999977
443,8.680567,0.016856000000000648
444,8.696222,0.01565500000000064
445,8.712011,0.01578899999999983
446,8.727733,0.015722000000000236
447,8.743467,0.015734000000000137
448,8.758967,0.015499999999999403
449,8.7777,0.018732999999999222
450,8.793322,0.015622000000000469
451,8.808922,0.015600000000000946
452,8.824456,0.015533999999998827
453,8.840178,0.015722000000000236
454,8.856711,0.016533000000000797
455,8.873256,0.01654499999999892
456,8.889978,0.01672199999999968
457,8.905833,0.015855000000000175
458,8.921756,0.015923000000000798
459,8.937878,0.016121999999999304
460,8.953411,0.015532999999999575
461,8.9711,0.017689000000000732
462,8.987467,0.016367000000000687
463,9.0033,0.015832999999998876
464,9.018978,0.01567800000000119
465,9.034556,0.015577999999999648
466,9.050411,0.015855000000000175
467,9.067878,0.0174669999999999
468,9.0846,0.01672199999999968
469,9.100222,0.015622000000000469
470,9.116056,0.015833999999999904
471,9.1319,0.015843999999999525
472,9.147733,0.015833000000000652
473,9.165278,0.017545000000000144
474,9.181789,0.0165109999999995
475,9.197578,0.01578899999999983
476,9.213311,0.01573299999999911
477,9.228978,0.01566700000000054
478,9.244544,0.015565999999999747
479,9.260289,0.015745000000000786
480,9.277911,0.01762199999999936
481,9.293589,0.01567800000000119
482,9.309056,0.015466999999999231
483,9.324467,0.015411000000000286
484,9.340222,0.015755000000000408
485,9.356444,0.01622199999999907
486,9.373511,0.01706700000000083
487,9.391489,0.017977999999999383
488,9.406967,0.01547799999999988
489,9.422711,0.015743999999999758
490,9.438556,0.015845000000000553
491,9.455211,0.016655000000000086
492,9.471844,0.016633000000000564
493,9.488589,0.016744999999998456
494,9.504067,0.01547799999999988
495,9.5197,0.015633000000001118
496,9.535189,0.01548900000000053
497,9.5507,0.015511000000000053
498,9.566156,0.015455999999998582
499,9.5851,0.018944000000001182
500,9.601056,0.015955999999999193
501,9.617356,0.016299999999999315
502,9.632878,0.015522000000000702
503,9.648644,0.015766000000001057
504,9.664378,0.01573399999999836
505,9.680711,0.016333000000001263
506,9.696922,0.016211000000000197
507,9.7126,0.015677999999999415
508,9.728167,0.015566999999998998
509,9.7438,0.015633000000001118
510,9.759456,0.015655999999999892
511,9.776089,0.016633000000000564
512,9.793011,0.016921999999999215
513,9.8094,0.01638900000000021
514,9.824922,0.015522000000000702
515,9.840378,0.015455999999998582
516,9.856133,0.015755000000000408
517,9.8723,0.016166999999999376
518,9.890556,0.018256000000000938
519,9.907122,0.016565999999999192
520,9.922656,0.015534000000000603
521,9.938667,0.016011000000000664
522,9.9546,0.015932999999998643
523,9.9703,0.015700000000000713
524,9.991967,0.02166700000000077
525,10.008056,0.016088999999999132
526,10.025078,0.01702200000000076
527,10.046467,0.021388999999999214
528,10.063511,0.01704400000000028
529,10.079878,0.016367000000000687
530,10.1025,0.022621999999998366
531,10.118667,0.016167000000001153
532,10.134656,0.015988999999999365
533,10.152533,0.017877000000000365
534,10.168389,0.015855999999999426
535,10.184911,0.016522000000000148
536,10.201022,0.01611100000000043
537,10.216789,0.01576700000000031
538,10.232611,0.015822000000000003
539,10.249256,0.016645000000000465
540,10.265667,0.01641099999999973
541,10.281667,0.016000000000000014
542,10.297744,0.01607699999999923
543,10.313278,0.015534000000000603
544,10.328922,0.01564399999999999
545,10.344611,0.015689000000000064
546,10.3605,0.015888999999999598
547,10.3762,0.015700000000000713
548,10.391789,0.01558899999999852
549,10.407978,0.016189000000000675
550,10.424044,0.016066000000000358
551,10.439911,0.015867000000000075
552,10.456622,0.016710999999999032
553,10.472389,0.01576700000000031
554,10.489256,0.01686699999999952
555,10.505778,0.016522000000000148
556,10.522756,0.016977999999999938
557,10.538633,0.015877000000001473
558,10.554211,0.015577999999999648
559,10.569889,0.015677999999999415
560,10.5862,0.016310999999999964
561,10.601822,0.015622000000000469
562,10.617289,0.015466999999999231
563,10.632733,0.015444000000000457
564,10.648422,0.015689000000000064
565,10.664256,0.015833999999999904
566,10.680011,0.015755000000000408
567,10.6957,0.015689000000000064
568,10.711667,0.015966999999999842
569,10.7272,0.015532999999999575
570,10.742756,0.015556000000000125
571,10.758322,0.015565999999999747
572,10.774011,0.015689000000000064
573,10.789833,0.015822000000000003
574,10.805956,0.01612300000000033
575,10.821689,0.01573299999999911
576,10.837178,0.01548900000000053
577,10.853056,0.015878000000000725
578,10.869256,0.016199999999999548
579,10.884733,0.01547700000000063
580,10.9003,0.015566999999998998
581,10.915989,0.015689000000000064
582,10.931967,0.015978000000000492
583,10.948144,0.016176999999998998
584,10.9655,0.01735600000000126
585,10.982056,0.01655599999999957
586,10.997922,0.015866000000000824
587,11.0141,0.01617799999999825
588,11.029956,0.015856000000001202
589,11.0462,0.01624400000000037
590,11.063033,0.016833000000000098
591,11.079,0.015966999999999842
592,11.095156,0.016155999999998727
593,11.111189,0.016033000000000186
594,11.127256,0.01606699999999961
595,11.144711,0.017455
596,11.161067,0.016356000000000037
597,11.178211,0.017144000000000048
598,11.193878,0.01566700000000054
599,11.209756,0.015878000000000725
600,11.225456,0.015699999999998937
601,11.259044,0.03358799999999995
602,11.275111,0.016067000000001386
603,11.291178,0.01606699999999961
604,11.306844,0.015665999999999514
605,11.3231,0.01625600000000027
606,11.355911,0.03281100000000059
607,11.382944,0.02703299999999942
608,11.398744,0.01580000000000048
609,11.414944,0.016199999999999548
610,11.431278,0.016334000000000515
611,11.471056,0.03977800000000009
612,11.500544,0.02948799999999885
613,11.5257,0.025156000000000844
614,11.541622,0.01592199999999977
615,11.577511,0.03588899999999917
616,11.616844,0.03933300000000095
617,11.644911,0.028067000000000064
618,11.673567,0.028655999999999793
619,11.704378,0.030810999999999922
620,11.7329,0.028522000000000602
621,11.7605,0.027599999999999625
622,11.791344,0.030844000000000094
623,11.820578,0.029233999999998872
624,11.847044,0.02646600000000099
625,11.875933,0.0288889999999995
626,11.905922,0.029989000000000487
627,11.934644,0.028722000000000136
628,11.961789,0.027144999999999087
629,11.991267,0.029478000000001003
630,12.016933,0.0256659999999993
631,12.044244,0.027311000000000973
632,12.074067,0.0298229999999986
633,12.101656,0.027589000000000752
634,12.128367,0.026711000000000595
635,12.160289,0.031921999999999784
636,12.188767,0.02847799999999978
637,12.216078,0.027310999999999197
638,12.257056,0.04097800000000085
639,12.298478,0.04142199999999896
640,12.340622,0.0421440000000004
641,12.381733,0.041111000000000786
642,12.420944,0.039210999999999885
643,12.4621,0.04115599999999908
644,12.490611,0.028510999999999953
645,12.517856,0.02724500000000063
646,12.544822,0.026965999999999823
647,12.573033,0.028211000000000652
648,12.601922,0.0288889999999995
649,12.629722,0.02779999999999916
650,12.657311,0.027589000000000752
651,12.684744,0.027433000000000263
652,12.711622,0.026877999999999957
653,12.743222,0.031599999999999184
654,12.771989,0.02876700000000021
655,12.800011,0.02802199999999999
656,12.839489,0.03947800000000079
657,12.880833,0.04134400000000049
658,12.908033,0.02719999999999878
659,12.941144,0.03311099999999989
660,12.969589,0.02844499999999961
661,12.996667,0.027078000000001268
662,13.032467,0.035800000000000054
663,13.075889,0.04342199999999963
664,13.105644,0.029754999999999754
665,13.133133,0.027489000000000985
666,13.170056,0.03692299999999982
667,13.186567,0.0165109999999995
668,13.214311,0.027744000000000213
669,13.241889,0.027578000000000102
670,13.269833,0.027943999999999747
671,13.296956,0.027122999999999564
672,13.325644,0.028688000000000713
673,13.354756,0.029111999999999583
674,13.380956,0.026199999999999335
675,13.409044,0.028088000000000335
676,13.437022,0.027978000000000947
677,13.4665,0.029477999999999227
678,13.493222,0.02672199999999947
679,13.522689,0.029467000000000354
680,13.549711,0.027022000000000546
681,13.578189,0.02847799999999978
682,13.607011,0.028821999999999903
683,13.634567,0.02755600000000058
684,13.6721,0.037532999999999817
685,13.689156,0.017056000000000182
686,13.7164,0.027243999999999602
687,13.747022,0.03062199999999926
688,13.774478,0.027456000000000813
689,13.804111,0.029633000000000465
690,13.831322,0.02721099999999943
691,13.857978,0.026655999999999125
692,13.895922,0.03794400000000131
693,13.937144,0.041221999999999426
694,13.965467,0.02832300000000032
695,13.991444,0.02597699999999925
696,14.022711,0.03126699999999971
697,14.048978,0.026267000000000706
698,14.076767,0.027789000000000286
699,14.108322,0.03155499999999911
700,14.1358,0.027478000000000335
701,14.164067,0.028266999999999598
702,14.206211,0.0421440000000004
703,14.247367,0.04115600000000086
704,14.289111,0.04174399999999956
705,14.317433,0.028321999999999292
706,14.337022,0.019588999999999857
707,14.352989,0.01596700000000162
708,14.369278,0.016288999999998666
709,14.395789,0.02651100000000106
710,14.412778,0.01698899999999881
711,14.429722,0.016944000000000514
712,14.455811,0.026089000000000695
713,14.473044,0.017232999999999166
714,14.490333,0.017288999999999888
715,14.516989,0.0266560000000009
716,14.542733,0.025743999999999545
717,14.558878,0.016144999999999854
718,14.583122,0.024243999999999488
719,14.602122,0.019000000000000128
720,14.630189,0.028067000000000064
721,14.659689,0.029500000000000526
722,14.676122,0.016432999999999254
723,14.696011,0.019889000000000934
724,14.726611,0.03059999999999974
725,14.755122,0.028510999999999953
726,14.772378,0.017255999999999716
727,14.800844,0.02846599999999988
728,14.822033,0.02118899999999968
729,14.851111,0.02907800000000016
730,14.884778,0.033667000000001224
731,14.909989,0.025210999999998762
732,14.940478,0.0304890000000011
733,14.9603,0.019821999999999562
734,14.990144,0.029844000000000648
735,15.022256,0.032111999999999696
736,15.058756,0.0365000000000002
737,15.094256,0.03549999999999898
738,15.114367,0.02011099999999999
739,15.142156,0.027789000000000286
740,15.160456,0.018299999999999983
741,15.189467,0.029011000000000564
742,15.218367,0.028900000000000148
743,15.2397,0.021332999999998492
744,15.2677,0.02800000000000047
745,15.298667,0.03096700000000041
746,15.329744,0.0310769999999998
747,15.360089,0.03034500000000051
748,15.394578,0.03448899999999888
749,15.424967,0.03038900000000133
750,15.453367,0.028399999999999537
751,15.482111,0.02874399999999966
752,15.512856,0.030744999999999578
753,15.533256,0.020400000000000418
754,15.561178,0.027922000000000224
755,15.590889,0.02971100000000071
756,15.643867,0.052977999999999525
757,15.673811,0.029944000000000415
758,15.699522,0.025710999999999373
759,15.728467,0.02894500000000022
760,15.753122,0.024654999999999205
761,15.799633,0.046511000000000635
762,15.829289,0.02965599999999924
763,15.850178,0.02088900000000038
764,15.8681,0.017922000000000438
765,15.886778,0.01867799999999953
766,15.909,0.022222000000001074
767,15.931311,0.022311000000000192
768,15.952844,0.021532999999999802
769,15.9747,0.021855999999999653
770,15.993444,0.018743999999999872
771,16.009311,0.015867000000000075
772,16.027011,0.01770000000000138
773,16.045178,0.018166999999998268
774,16.0617,0.01652199999999837
775,16.091244,0.029544000000001347
776,16.122822,0.03157799999999966
777,16.143933,0.021111000000001212
778,16.176444,0.03251099999999951
779,16.2134,0.03695599999999999
780,16.247578,0.03417800000000071
781,16.271778,0.024200000000000443
782,16.287767,0.01598899999999759
783,16.311922,0.02415500000000037
784,16.330333,0.0184110000000004
785,16.349211,0.01887800000000084
786,16.3689,0.019688999999999623
787,16.385856,0.016956000000000415
788,16.405256,0.019400000000000972
789,16.425711,0.020454999999998336
790,16.4417,0.01598900000000114
791,16.466856,0.025155999999999068
792,16.484156,0.01729999999999876
793,16.507,0.02284400000000275
794,16.533444,0.026443999999997914
795,16.5528,0.019356000000001927
796,16.570756,0.017955999999998085
797,16.5899,0.019144000000000716
798,16.609022,0.019121999999999417
799,16.6321,0.023078000000001708
800,16.649778,0.017678000000000083
801,16.674089,0.024310999999997307
802,16.693044,0.01895500000000183
803,16.717467,0.02442299999999875
804,16.735511,0.018043999999999727
805,16.757811,0.02230000000000132
806,16.774389,0.016577999999999093
807,16.795611,0.02122200000000163
808,16.814633,0.01902199999999965
809,16.833989,0.019355999999998375
810,16.856089,0.022100000000001785
811,16.8746,0.018511000000000166
812,16.897633,0.023032999999998083
813,16.914856,0.01722300000000132
814,16.941556,0.02669999999999817
815,16.971733,0.030177000000001897
816,16.9945,0.022766999999998205
817,17.028411,0.0339109999999998
818,17.048511,0.020100000000002893
819,17.080522,0.032010999999997125
820,17.103311,0.022789000000003057
821,17.121722,0.018410999999996847
822,17.138244,0.016522000000001924
823,17.162144,0.023900000000001143
824,17.179878,0.017733999999997252
825,17.203456,0.023578000000000543
826,17.220144,0.016688000000002035
827,17.251711,0.03156699999999901
828,17.276789,0.0250780000000006
829,17.299533,0.02274399999999943
830,17.335656,0.036122999999999905
831,17.357367,0.021710999999999814
832,17.388778,0.03141099999999852
833,17.410933,0.02215500000000148
834,17.442722,0.031788999999999845
835,17.472089,0.029367000000000587
836,17.499578,0.02748899999999921
837,17.525211,0.02563299999999913
838,17.553667,0.028456000000002035
839,17.572133,0.018466000000000093
840,17.594233,0.022099999999998232
841,17.6248,0.030567000000001343
842,17.649767,0.024967000000000183
843,17.683022,0.03325500000000048
844,17.708467,0.02544499999999772
845,17.731967,0.023500000000002075
846,17.7603,0.02833299999999994
847,17.7932,0.03289999999999793
848,17.814133,0.020933000000002977
849,17.846956,0.03282299999999694
850,17.883344,0.03638800000000231
851,17.906456,0.02311199999999758
852,17.928133,0.02167700000000039
853,17.963256,0.035123000000002236
854,17.979844,0.016587999999998715
855,17.999789,0.01994499999999988
856,18.024256,0.02446700000000135
857,18.041889,0.01763300000000001
858,18.068378,0.026488999999997986
859,18.093922,0.02554400000000001
860,18.111689,0.0177669999999992
861,18.138544,0.026855000000001183
862,18.156711,0.01816700000000182
863,18.178667,0.02195599999999942
864,18.214411,0.035743999999997556
865,18.234767,0.02035600000000315
866,18.251933,0.01716599999999957
867,18.275644,0.023710999999998705
868,18.293756,0.018111999999998574
869,18.317189,0.023433000000000703
870,18.335044,0.017855000000000842
871,18.358144,0.023099999999999454
872,18.375944,0.017800000000001148
873,18.401256,0.025311999999999557
874,18.4404,0.03914400000000029
875,18.457889,0.017489000000001198
