unix_ts,frame,x,y
18.202288888888887,2076,498,193
18.217088888888888,2077,497,194
18.230233333333338,2078,498,193
18.244922222222222,2079,495,197
18.257944444444448,2080,495,197
18.271744444444444,2081,495,197
18.28666666666667,2082,496,194
18.299833333333332,2083,496,194
18.313722222222225,2084,494,199
18.32756666666667,2085,494,199
18.34075555555556,2086,494,199
18.35577777777778,2087,410,203
18.36848888888889,2088,410,203
18.384233333333334,2089,317,222
18.39688888888889,2090,317,223
18.41148888888889,2091,317,223
18.42503333333333,2092,257,246
18.43815555555556,2093,257,246
18.453411111111116,2094,209,263
18.46624444444445,2095,209,263
18.480711111111113,2096,193,271
18.494466666666668,2097,193,271
18.507466666666666,2098,193,271
18.522333333333336,2099,192,294
18.53575555555556,2100,192,294
18.550944444444447,2101,185,295
18.564011111111114,2102,185,295
18.577088888888888,2103,184,296
18.591922222222223,2104,184,296
18.605222222222224,2105,184,296
18.620244444444445,2106,186,295
18.633166666666668,2107,186,295
18.647355555555556,2108,186,297
18.661211111111115,2109,186,297
18.674322222222223,2110,186,297
18.6903,2111,186,292
18.70225555555556,2112,186,292
18.717422222222226,2113,183,295
18.72987777777778,2114,183,295
18.744222222222227,2115,182,294
18.758922222222225,2116,182,294
18.77137777777778,2117,182,294
18.786611111111114,2118,182,294
18.799711111111115,2119,182,294
18.81386666666667,2120,184,294
18.828055555555558,2121,184,294
18.840822222222222,2122,184,294
18.85538888888889,2123,183,294
18.869277777777782,2124,183,294
18.884122222222224,2125,183,293
18.897,2126,183,293
18.91077777777778,2127,178,293
18.924933333333335,2128,178,293
18.937911111111113,2129,178,293
18.95355555555556,2130,182,293
18.966455555555555,2131,182,293
18.980444444444444,2132,182,293
18.994122222222224,2133,182,293
19.00747777777778,2134,182,293
19.0223,2135,185,296
19.035333333333334,2136,185,296
19.050511111111113,2137,185,296
19.063077777777778,2138,185,296
19.076866666666668,2139,185,293
19.091844444444448,2140,185,293
19.104866666666666,2141,185,293
