unix_ts,frame,x,y
18.216622222222224,1959,504,211
18.230811111111112,1960,405,215
18.24521111111111,1961,405,215
18.258122222222223,1962,405,215
18.27281111111111,1963,349,215
18.28628888888889,1964,350,216
18.31381111111111,1966,280,223
18.328755555555556,1967,280,223
18.342655555555556,1968,217,221
18.356,1969,217,222
18.383044444444444,1971,190,238
18.39762222222222,1972,190,241
18.411933333333334,1973,190,241
18.439422222222223,1975,190,241
18.466633333333334,1977,187,241
18.481155555555556,1978,187,241
18.495344444444445,1979,187,241
18.509033333333335,1980,185,240
18.535700000000002,1982,185,240
18.550055555555556,1983,185,247
18.564222222222227,1984,183,242
18.59148888888889,1986,183,242
18.60632222222222,1987,184,242
18.62001111111111,1988,183,247
18.64762222222222,1990,182,241
18.661522222222224,1991,182,241
18.676133333333333,1992,182,241
18.702533333333335,1994,183,238
18.716833333333334,1995,183,238
18.730677777777778,1996,183,238
18.74521111111111,1997,183,243
18.77257777777778,1999,183,243
18.785788888888888,2000,183,243
18.79938888888889,2001,182,243
18.81428888888889,2002,185,243
18.828133333333334,2003,184,243
18.842022222222223,2004,184,244
18.8552,2005,184,243
18.869222222222223,2006,184,243
18.883300000000002,2007,181,249
18.897022222222223,2008,181,249
18.911744444444444,2009,180,242
18.92558888888889,2010,180,242
18.939355555555558,2011,180,242
18.9527,2012,177,246
18.966266666666666,2013,176,246
18.9804,2014,179,246
18.99481111111111,2015,179,246
19.008966666666666,2016,179,246
19.022111111111112,2017,177,246
19.036033333333332,2018,177,246
19.049544444444447,2019,179,246
19.064244444444444,2020,179,246
19.078422222222223,2021,182,246
19.091166666666666,2022,182,246
19.106366666666666,2023,182,246
19.119022222222224,2024,181,236
19.13276666666667,2025,181,236
19.14767777777778,2026,179,248
19.161266666666666,2027,179,248
19.175244444444445,2028,179,247
19.188655555555556,2029,166,262
19.202366666666666,2030,166,262
19.216744444444444,2031,161,304
19.230855555555557,2032,161,304
19.244722222222222,2033,160,330
19.257833333333334,2034,160,330
19.2733,2035,160,330
19.286555555555555,2036,159,344
19.299500000000002,2037,159,344
19.31338888888889,2038,158,351
19.328033333333334,2039,158,350
19.342544444444446,2040,158,350
19.35531111111111,2041,159,362
19.36906666666667,2042,159,362
19.382822222222224,2043,161,372
19.397144444444447,2044,161,372
19.411755555555555,2045,161,372
19.424766666666667,2046,161,372
19.43897777777778,2047,161,372
19.4526,2048,161,368
19.466333333333335,2049,161,368
19.480655555555558,2050,162,368
19.495,2051,162,368
19.50878888888889,2052,162,369
19.522222222222222,2053,162,368
19.536022222222222,2054,162,368
19.550155555555556,2055,161,367
19.564633333333333,2056,160,367
19.57808888888889,2057,160,361
19.591822222222223,2058,160,361
19.6068,2059,159,361
19.61998888888889,2060,160,368
19.633388888888888,2061,160,368
19.647433333333336,2062,161,361
19.662033333333333,2063,161,361
19.676233333333332,2064,163,369
19.6892,2065,163,370
19.702611111111114,2066,163,370
19.717055555555557,2067,163,366
19.731177777777777,2068,163,366
19.745555555555555,2069,163,371
19.758533333333332,2070,163,371
19.773433333333333,2071,163,371
19.78686666666667,2072,162,371
19.80017777777778,2073,162,371
19.814766666666667,2074,161,374
19.82911111111111,2075,161,374
19.8426,2076,158,375
19.856133333333332,2077,158,375
19.870655555555555,2078,158,375
19.884122222222224,2079,155,371
19.89778888888889,2080,155,371
19.9119,2081,157,370
19.92657777777778,2082,157,370
19.941177777777778,2083,157,370
19.96728888888889,2085,149,371
19.981455555555556,2086,149,371
19.996100000000002,2087,149,371
20.009666666666668,2088,148,368
20.023433333333333,2089,148,368
20.037544444444446,2090,148,368
20.050855555555557,2091,145,367
20.0649,2092,145,367
20.079522222222224,2093,145,365
20.0938,2094,145,365
20.108044444444445,2095,145,365
20.120733333333334,2096,147,365
20.134855555555557,2097,147,365
20.148566666666667,2098,150,359
20.163044444444445,2099,150,358
20.176844444444445,2100,150,365
20.189944444444446,2101,150,364
20.20521111111111,2102,150,364
20.218500000000002,2103,151,364
20.231744444444445,2104,151,364
20.246222222222222,2105,151,365
20.260166666666667,2106,151,365
20.274966666666668,2107,151,365
20.28816666666667,2108,246,342
20.301666666666666,2109,245,342
20.31577777777778,2110,347,328
20.329955555555557,2111,347,328
20.34437777777778,2112,355,308
20.357344444444447,2113,355,308
20.3717,2114,355,308
20.385255555555556,2115,359,306
20.398866666666667,2116,359,306
20.413144444444445,2117,360,306
20.427611111111112,2118,360,306
20.441444444444446,2119,359,306
