unix_ms,event_type,title,description,x,y,z
1706839094514,Simulation,Simulation Start,,0,0,0
1706839094543,Anchor,Left,Center,720,792,50
1706839094543,Anchor,Left,Top Left,434.0125,934.9938,50
1706839094543,Anchor,Left,Top Right,1005.987,934.9938,50
1706839094543,Anchor,Left,Bottom Left,434.0125,649.0063,50
1706839094543,Anchor,Right,Center,720,792,50
1706839094543,Anchor,Right,Top Left,434.0125,934.9938,50
1706839094543,Anchor,Right,Top Right,1005.987,934.9938,50
1706839094543,Anchor,Right,Bottom Left,434.0125,649.0063,50
1706839112730,Simulation,Trial 1 Start,,0,0,0
1706839112730,Player,position,,0.008069342,1.694668,-0.002899335
1706839112730,Player,orientation,,3.610833,1.342587,358.0416
1706839112730,Eye Tracking,Left,Direction,0.1249352,0.1980861,0.9721899
1706839112730,Eye Tracking,Right,Direction,0.07260456,0.1991214,0.9772816
1706839112730,Eye Tracking,Center,Direction,0.2999329,0.1980558,0.9331742
1706839112730,Eye Tracking,Left,Screen Position,950.2798,943.7441,46.64577
1706839112730,Eye Tracking,Right,Screen Position,949.3185,943.7441,46.64576
1706839112744,Player,position,,0.008115083,1.694672,-0.002920017
1706839112744,Player,orientation,,3.602229,1.343579,358.0418
1706839112744,Eye Tracking,Left,Direction,0.1249229,0.1979392,0.9722214
1706839112744,Eye Tracking,Right,Direction,0.07259221,0.1989738,0.9773126
1706839112744,Eye Tracking,Center,Direction,0.09879234,0.198533,0.9751024
1706839112744,Eye Tracking,Left,Screen Position,792.8969,937.5692,48.74908
1706839112744,Eye Tracking,Right,Screen Position,791.977,937.5692,48.74908
1706839112758,Player,position,,0.008156816,1.694701,-0.002936412
1706839112758,Player,orientation,,3.59054,1.346594,358.0429
1706839112758,Eye Tracking,Left,Direction,0.1248811,0.1977365,0.9722679
1706839112758,Eye Tracking,Right,Direction,0.07255018,0.1987709,0.9773569
1706839112758,Eye Tracking,Center,Direction,0.09875041,0.1983302,0.975148
1706839112758,Eye Tracking,Left,Screen Position,792.8628,937.4137,48.75136
1706839112758,Eye Tracking,Right,Screen Position,791.9429,937.4137,48.75136
1706839112772,Player,position,,0.008194179,1.694738,-0.00295199
1706839112772,Player,orientation,,3.574849,1.343714,358.0402
1706839112772,Eye Tracking,Left,Direction,0.004519373,0.1982104,0.980149
1706839112772,Eye Tracking,Right,Direction,-0.04830324,0.1979786,0.9790155
1706839112772,Eye Tracking,Center,Direction,0.0987987,0.1980687,0.9751962
1706839112772,Eye Tracking,Left,Screen Position,792.8945,937.2148,48.75378
1706839112772,Eye Tracking,Right,Screen Position,791.9747,937.2148,48.75378
1706839112786,Player,position,,0.008228729,1.694783,-0.002969741
1706839112786,Player,orientation,,3.556507,1.334711,358.0445
1706839112786,Eye Tracking,Left,Direction,0.004700078,0.1979007,0.9802108
1706839112786,Eye Tracking,Right,Direction,-0.04812274,0.1976738,0.979086
1706839112786,Eye Tracking,Center,Direction,-0.02171859,0.1978673,0.9799882
1706839112786,Eye Tracking,Left,Screen Position,704.6124,936.3579,48.99791
1706839112786,Eye Tracking,Right,Screen Position,703.6972,936.3579,48.9979
1706839112800,Player,position,,0.008244574,1.694822,-0.00299936
1706839112800,Player,orientation,,3.529373,1.316555,358.0415
1706839112800,Eye Tracking,Left,Direction,-0.1463161,0.1795274,0.9728112
1706839112800,Eye Tracking,Right,Direction,-0.197597,0.177898,0.964006
1706839112800,Eye Tracking,Center,Direction,-0.02139972,0.1974125,0.9800869
1706839112800,Eye Tracking,Left,Screen Position,704.8466,936.0115,49.00286
1706839112800,Eye Tracking,Right,Screen Position,703.9314,936.0115,49.00286
1706839112814,Player,position,,0.008256166,1.694867,-0.003028355
1706839112814,Player,orientation,,3.50283,1.304692,358.0299
1706839112814,Eye Tracking,Left,Direction,-0.146134,0.1790551,0.9729255
1706839112814,Eye Tracking,Right,Direction,-0.1974166,0.1774199,0.9641311
1706839112814,Eye Tracking,Center,Direction,-0.1718334,0.1783056,0.9688552
1706839112814,Eye Tracking,Left,Screen Position,593.6581,923.5809,48.43674
1706839112814,Eye Tracking,Right,Screen Position,592.7322,923.5809,48.43674
1706839112828,Player,position,,0.008259614,1.694903,-0.003061769
1706839112828,Player,orientation,,3.471482,1.290232,358.0355
1706839112828,Eye Tracking,Left,Direction,-0.1458506,0.1785472,0.9730615
1706839112828,Eye Tracking,Right,Direction,-0.1971357,0.1769226,0.96428
1706839112828,Eye Tracking,Center,Direction,-0.1715511,0.1778028,0.9689977
1706839112828,Eye Tracking,Left,Screen Position,593.8849,923.1907,48.4439
1706839112828,Eye Tracking,Right,Screen Position,592.9592,923.1907,48.4439
1706839112842,Player,position,,0.00826936,1.694919,-0.003092786
1706839112842,Player,orientation,,3.436628,1.282413,358.022
1706839112842,Eye Tracking,Left,Direction,-0.2741258,0.1784755,0.9449876
1706839112842,Eye Tracking,Right,Direction,-0.3222628,0.1756624,0.9302093
1706839112842,Eye Tracking,Center,Direction,-0.1714393,0.1771789,0.9691317
1706839112842,Eye Tracking,Left,Screen Position,593.9849,922.7123,48.45062
1706839112842,Eye Tracking,Right,Screen Position,593.0593,922.7123,48.45063
1706839112856,Player,position,,0.008287223,1.694943,-0.003114093
1706839112856,Player,orientation,,3.406951,1.280857,357.9975
1706839112856,Eye Tracking,Left,Direction,-0.2741594,0.1778698,0.945092
1706839112856,Eye Tracking,Right,Direction,-0.3222958,0.1750438,0.9303145
1706839112856,Eye Tracking,Center,Direction,-0.2983226,0.1765167,0.9380008
1706839112856,Eye Tracking,Left,Screen Position,493.0889,926.5457,46.88972
1706839112856,Eye Tracking,Right,Screen Position,492.1325,926.5457,46.88972
1706839112869,Player,position,,0.008315216,1.694968,-0.003131299
1706839112869,Player,orientation,,3.377273,1.288999,357.9869
1706839112869,Eye Tracking,Left,Direction,-0.3272859,0.1401157,0.9344792
1706839112869,Eye Tracking,Right,Direction,-0.3736398,0.1375053,0.9173253
1706839112869,Eye Tracking,Center,Direction,-0.2984731,0.1759681,0.938056
1706839112869,Eye Tracking,Left,Screen Position,492.9876,926.1196,46.89251
1706839112869,Eye Tracking,Right,Screen Position,492.0312,926.1196,46.89251
1706839112897,Player,position,,0.00838519,1.695015,-0.003173959
1706839112897,Player,orientation,,3.353313,1.298604,358.0045
1706839112897,Eye Tracking,Left,Direction,-0.3283972,0.1338489,0.9350079
1706839112897,Eye Tracking,Right,Direction,-0.3747137,0.131383,0.9177844
1706839112897,Eye Tracking,Center,Direction,-0.3506712,0.1385665,0.9261906
1706839112897,Eye Tracking,Left,Screen Position,449.7852,898.9658,46.29814
1706839112897,Eye Tracking,Right,Screen Position,448.8166,898.9658,46.29814
1706839112911,Player,position,,0.00841799,1.695022,-0.003206092
1706839112911,Player,orientation,,3.347895,1.299429,358.0006
