unix_ts,frame,x,y
22.622577777777778,2279,174,369
22.63717777777778,2280,174,369
22.650633333333335,2281,174,368
22.66497777777778,2282,169,368
22.67817777777778,2283,169,368
22.692222222222224,2284,169,364
22.70698888888889,2285,169,364
22.719744444444444,2286,167,364
22.733944444444447,2287,167,364
22.747744444444447,2288,167,364
22.761744444444446,2289,167,365
22.77578888888889,2290,167,366
22.789511111111114,2291,173,366
22.80366666666667,2292,173,366
22.81726666666667,2293,174,369
22.831855555555556,2294,174,369
22.845222222222223,2295,174,369
22.858977777777778,2296,183,376
22.873422222222224,2297,183,376
22.886644444444446,2298,211,375
22.90087777777778,2299,211,375
22.91448888888889,2300,211,375
22.92868888888889,2301,239,363
22.94248888888889,2302,239,363
22.95595555555556,2303,281,361
22.970744444444446,2304,281,361
22.98398888888889,2305,312,357
22.99807777777778,2306,312,356
23.0115,2307,312,356
23.02576666666667,2308,344,354
23.040211111111113,2309,344,354
23.053133333333335,2310,378,342
23.06778888888889,2311,378,342
23.081111111111113,2312,378,341
23.095322222222222,2313,401,342
23.10947777777778,2314,401,342
23.12278888888889,2315,431,340
23.137122222222224,2316,431,340
23.150433333333336,2317,446,326
23.165355555555557,2318,446,326
23.17836666666667,2319,446,327
23.19208888888889,2320,475,302
23.20668888888889,2321,474,302
23.21966666666667,2322,502,299
23.234922222222224,2323,502,299
23.2482,2324,502,299
23.26188888888889,2325,531,282
23.275666666666666,2326,530,282
23.28937777777778,2327,563,267
23.303911111111113,2328,563,266
23.317033333333335,2329,584,261
23.331611111111116,2330,584,261
23.344822222222227,2331,584,260
23.358655555555558,2332,586,249
23.374044444444444,2333,586,248
23.38637777777778,2334,585,239
23.40072222222222,2335,584,239
23.414411111111114,2336,584,239
23.429722222222225,2337,578,225
23.442933333333336,2338,578,225
23.456233333333337,2339,573,224
23.470711111111115,2340,573,225
23.48378888888889,2341,572,223
23.49858888888889,2342,572,224
23.5118,2343,572,225
23.525488888888887,2344,572,225
23.5402,2345,572,226
23.55318888888889,2346,573,232
23.5683,2347,573,233
23.581400000000002,2348,573,233
23.59496666666667,2349,573,237
23.608844444444443,2350,573,237
23.622777777777777,2351,571,238
23.637833333333333,2352,572,238
23.650422222222225,2353,571,236
23.665233333333333,2354,572,236
23.678088888888894,2355,572,235
23.692133333333338,2356,573,232
23.707344444444445,2357,573,233
23.719833333333334,2358,579,230
23.734233333333336,2359,579,231
23.747711111111116,2360,579,231
23.76211111111111,2361,581,228
23.776033333333338,2362,581,228
23.78948888888889,2363,589,227
23.803944444444447,2364,589,228
23.817422222222227,2365,589,229
23.832722222222223,2366,589,230
23.845066666666668,2367,589,230
23.858922222222226,2368,589,229
23.8739,2369,589,230
23.886477777777777,2370,589,229
23.901644444444443,2371,589,230
23.914844444444448,2372,589,230
23.928744444444447,2373,589,224
23.942433333333334,2374,589,224
23.956200000000003,2375,582,225
23.971355555555554,2376,582,225
23.983833333333337,2377,573,224
23.99838888888889,2378,573,225
24.01157777777778,2379,573,225
24.02581111111111,2380,573,224
24.041022222222225,2381,573,224
24.05327777777778,2382,574,225
24.067333333333337,2383,574,225
24.081288888888892,2384,577,228
24.095355555555557,2385,577,228
24.1094,2386,577,228
24.12287777777778,2387,575,229
24.137444444444448,2388,575,229
24.150733333333335,2389,567,229
24.16558888888889,2390,567,229
24.178655555555558,2391,568,229
24.19242222222222,2392,565,234
24.20706666666667,2393,565,234
24.219922222222223,2394,565,234
24.235377777777778,2395,566,234
24.248177777777776,2396,559,234
24.26224444444445,2397,559,235
24.27585555555556,2398,560,235
24.28962222222222,2399,558,235
24.304655555555556,2400,559,236
24.317433333333334,2401,557,233
24.331900000000005,2402,558,233
24.345022222222227,2403,558,233
24.359055555555557,2404,556,233
24.374277777777777,2405,557,233
24.386444444444443,2406,556,228
24.401333333333334,2407,556,228
24.414733333333338,2408,555,228
24.429300000000005,2409,556,228
24.44301111111111,2410,556,228
24.456400000000002,2411,559,227
24.47118888888889,2412,559,227
24.483922222222226,2413,559,227
24.499088888888892,2414,559,226
24.512166666666666,2415,560,226
24.52592222222222,2416,559,226
24.540544444444443,2417,559,226
24.55301111111111,2418,553,219
24.568633333333338,2419,554,219
24.581522222222226,2420,546,220
24.59518888888889,2421,546,220
24.60946666666667,2422,547,220
24.623088888888887,2423,543,219
24.63821111111111,2424,544,219
24.650755555555563,2425,538,216
24.665444444444447,2426,539,216
24.678377777777783,2427,539,215
24.692455555555554,2428,533,215
24.707588888888893,2429,533,215
24.719833333333334,2430,514,217
24.73475555555556,2431,515,216
24.74776666666667,2432,508,217
24.762533333333337,2433,508,216
24.77702222222222,2434,509,215
24.789477777777776,2435,498,218
24.8044,2436,498,218
24.817444444444448,2437,485,227
24.834022222222224,2438,486,226
24.8465,2439,486,226
24.859344444444446,2440,467,232
24.873955555555554,2441,467,231
24.8866,2442,459,238
24.90206666666667,2443,459,238
24.914988888888892,2444,382,321
24.9289,2445,382,320
24.9429,2446,382,320
24.956422222222223,2447,380,320
24.972700000000003,2448,380,320
24.984300000000005,2449,383,304
25.01193333333333,2451,382,304
25.02578888888889,2452,435,257
25.041800000000002,2453,435,257
25.05341111111111,2454,435,257
25.067700000000002,2455,435,257
25.081155555555554,2456,436,261
25.095688888888894,2457,436,261
25.10991111111111,2458,435,261
25.122822222222226,2459,435,265
25.137422222222227,2460,434,265
25.150688888888894,2461,435,288
25.166344444444448,2462,435,288
25.17886666666667,2463,428,290
25.192633333333333,2464,428,290
25.20715555555556,2465,428,291
25.219744444444444,2466,419,291
25.235722222222222,2467,419,291
25.247944444444443,2468,419,293
25.26217777777778,2469,419,293
25.275888888888893,2470,419,293
25.289588888888893,2471,397,293
25.304900000000004,2472,397,293
25.31708888888889,2473,394,293
25.332188888888894,2474,393,293
25.344833333333334,2475,391,293
25.35886666666667,2476,391,293
25.374277777777777,2477,391,294
25.386244444444444,2478,390,296
25.4011,2479,390,296
25.41451111111111,2480,363,304
25.4287,2481,363,304
25.4428,2482,363,304
25.45641111111111,2483,358,304
25.471400000000003,2484,358,304
25.483788888888895,2485,358,305
25.499055555555557,2486,358,305
25.512255555555555,2487,358,305
25.52558888888889,2488,358,305
25.54045555555556,2489,358,305
25.55305555555556,2490,355,304
25.568600000000004,2491,355,304
25.581088888888893,2492,355,304
25.5953,2493,355,304
25.609,2494,355,304
25.622777777777785,2495,358,304
25.639088888888892,2496,358,304
25.651088888888893,2497,362,306
25.665344444444443,2498,362,306
25.67814444444445,2499,363,306
25.69237777777778,2500,363,306
25.707722222222223,2501,363,306
25.719633333333334,2502,363,306
25.735077777777782,2503,363,306
25.747644444444447,2504,365,304
25.76224444444445,2505,365,304
25.776444444444444,2506,365,304
25.789366666666666,2507,365,295
25.803633333333337,2508,365,295
25.81704444444445,2509,381,291
25.83401111111111,2510,381,291
25.84572222222222,2511,405,280
25.858911111111112,2512,405,280
25.873644444444444,2513,405,281
25.88648888888889,2514,453,257
25.90226666666667,2515,453,257
25.914611111111114,2516,500,250
25.929411111111115,2517,499,250
25.942622222222226,2518,499,251
25.956366666666668,2519,523,241
25.971822222222222,2520,523,241
25.984388888888887,2521,533,236
25.99861111111111,2522,533,236
26.01191111111111,2523,539,234
26.026244444444444,2524,539,233
26.04074444444445,2525,539,233
26.053844444444444,2526,539,226
26.068355555555556,2527,539,226
26.081611111111116,2528,538,224
26.096533333333333,2529,538,224
26.10997777777778,2530,538,225
26.123466666666666,2531,538,225
26.138333333333335,2532,538,225
26.151333333333334,2533,534,226
26.166266666666665,2534,534,226
26.17917777777778,2535,531,226
26.19338888888889,2536,531,226
26.207211111111114,2537,532,226
26.220711111111115,2538,519,229
26.237722222222224,2539,519,229
26.24876666666667,2540,387,330
26.26336666666667,2541,387,330
26.276877777777777,2542,387,330
26.290444444444447,2543,379,330
26.30547777777778,2544,378,330
26.31825555555556,2545,375,325
26.332977777777778,2546,374,325
26.345822222222225,2547,365,311
26.360666666666667,2548,364,310
26.3746,2549,364,310
26.387744444444444,2550,310,250
26.402344444444445,2551,310,250
26.415911111111114,2552,236,248
26.432455555555556,2553,236,248
26.445333333333338,2554,236,248
26.457533333333338,2555,188,244
26.47246666666667,2556,189,243
26.485322222222223,2557,170,231
26.49991111111111,2558,171,231
26.513044444444446,2559,163,229
26.527500000000003,2560,164,229
26.54127777777778,2561,164,229
26.554700000000004,2562,160,225
26.571911111111113,2563,160,225
26.582722222222223,2564,159,225
26.597188888888894,2565,159,225
26.611233333333338,2566,149,224
26.624422222222222,2567,149,224
26.63997777777778,2568,149,224
26.65266666666667,2569,149,231
26.666711111111113,2570,149,231
26.67993333333333,2571,147,231
26.694944444444445,2572,147,231
26.70852222222222,2573,147,231
26.72188888888889,2574,143,252
26.736655555555558,2575,143,252
26.749766666666666,2576,144,254
26.764855555555556,2577,144,255
26.77847777777778,2578,143,255
26.791933333333333,2579,144,255
26.80645555555556,2580,144,256
26.81964444444445,2581,147,255
26.834355555555547,2582,148,255
26.84717777777778,2583,159,256
26.862055555555557,2584,159,257
26.875577777777778,2585,159,257
26.8889,2586,158,262
26.90508888888889,2587,158,263
26.916822222222223,2588,156,262
26.931200000000004,2589,156,262
26.94497777777778,2590,155,260
26.958622222222225,2591,155,260
26.973711111111115,2592,155,261
26.986844444444444,2593,160,257
27.001088888888887,2594,160,257
27.014288888888892,2595,162,256
27.029522222222226,2596,162,255
27.04308888888889,2597,161,255
27.05578888888889,2598,358,261
27.07138888888889,2599,358,260
27.083888888888893,2600,361,310
27.098688888888894,2601,361,309
27.112433333333335,2602,361,310
27.125955555555556,2603,361,308
27.140255555555555,2604,361,307
27.15383333333334,2605,360,299
27.16885555555556,2606,360,298
27.181155555555556,2607,305,293
27.196533333333335,2608,305,293
27.209333333333333,2609,305,292
27.22296666666667,2610,165,294
27.240233333333336,2611,165,294
27.251488888888893,2612,162,327
27.26482222222222,2613,162,327
27.279066666666665,2614,162,361
27.307366666666667,2616,162,363
27.32068888888889,2617,166,368
27.335644444444448,2618,166,369
27.348355555555557,2619,168,369
27.363911111111115,2620,168,369
27.377433333333336,2621,168,370
27.390188888888893,2622,171,371
27.40544444444445,2623,171,372
27.418300000000002,2624,174,380
27.433688888888888,2625,175,381
27.44735555555556,2626,178,380
27.460722222222223,2627,179,380
27.474155555555555,2628,179,380
27.488388888888892,2629,183,381
27.5034,2630,183,381
27.515622222222227,2631,182,380
27.5313,2632,183,380
27.544133333333335,2633,183,380
27.557566666666666,2634,180,373
27.57326666666667,2635,180,373
27.58535555555556,2636,172,373
27.599677777777778,2637,172,373
27.6134,2638,171,370
27.627322222222226,2639,171,370
27.641533333333335,2640,172,370
27.655133333333332,2641,173,370
27.671588888888884,2642,173,370
27.682533333333332,2643,173,370
27.699266666666674,2644,174,370
27.7117,2645,174,370
27.72416666666667,2646,177,370
27.739377777777783,2647,177,370
27.75246666666667,2648,176,370
27.766755555555555,2649,176,370
27.780566666666665,2650,177,369
27.79506666666667,2651,177,369
27.808144444444444,2652,177,369
27.82235555555556,2653,175,365
27.838533333333338,2654,175,365
27.849655555555557,2655,168,365
27.864633333333337,2656,168,365
27.877988888888893,2657,167,373
27.89134444444445,2658,167,373
27.907222222222224,2659,167,373
27.919455555555558,2660,167,374
27.933555555555557,2661,167,374
27.947222222222223,2662,168,375
27.961733333333335,2663,168,375
27.975900000000003,2664,168,374
27.988822222222225,2665,168,374
28.004044444444446,2666,168,374
28.016311111111115,2667,163,361
28.034044444444447,2668,163,360
28.046300000000002,2669,163,352
28.058544444444443,2670,163,351
28.0736,2671,163,351
28.08676666666667,2672,169,350
28.101977777777776,2673,169,350
28.1147,2674,196,346
28.129266666666666,2675,197,346
28.142066666666672,2676,197,345
28.15607777777778,2677,264,324
28.17266666666667,2678,264,324
28.183755555555557,2679,321,301
28.19822222222222,2680,321,301
28.212066666666665,2681,352,289
28.22562222222222,2682,352,288
28.241888888888887,2683,352,288
28.253866666666667,2684,366,289
28.268300000000004,2685,365,289
28.28118888888889,2686,380,287
28.296911111111115,2687,380,287
28.30998888888889,2688,379,287
28.323388888888893,2689,380,286
28.337988888888887,2690,380,286
28.350733333333338,2691,392,286
28.366611111111112,2692,392,286
28.379333333333335,2693,396,290
28.392877777777777,2694,396,290
28.407422222222223,2695,396,290
28.42097777777778,2696,397,292
28.435966666666666,2697,397,292
28.448588888888892,2698,397,294
28.463555555555565,2699,397,294
28.476533333333336,2700,397,294
28.4904,2701,394,294
28.50575555555556,2702,394,294
28.518255555555555,2703,386,287
28.532455555555558,2704,386,287
28.546100000000003,2705,381,287
28.559666666666665,2706,381,287
28.575622222222222,2707,381,288
28.58755555555556,2708,381,292
28.602222222222224,2709,381,292
28.615411111111115,2710,380,295
28.631555555555558,2711,380,295
28.65067777777778,2712,380,295
28.66475555555556,2713,377,295
28.678488888888893,2714,377,295
28.6928,2715,372,295
28.707422222222228,2716,372,294
28.719800000000006,2717,367,290
28.733933333333333,2718,367,290
28.747977777777777,2719,367,290
28.762344444444444,2720,367,290
28.775644444444445,2721,367,290
28.789255555555556,2722,366,293
28.80417777777778,2723,366,293
28.817188888888893,2724,366,293
28.832533333333338,2725,351,295
28.845555555555556,2726,352,295
28.85867777777778,2727,344,301
28.873633333333338,2728,344,301
28.88655555555556,2729,309,305
28.90065555555556,2730,309,305
28.91455555555556,2731,309,305
28.928644444444444,2732,293,307
28.94208888888889,2733,293,307
28.956211111111116,2734,266,322
28.97072222222222,2735,266,322
28.983733333333333,2736,237,322
28.998088888888894,2737,237,322
29.011922222222225,2738,237,321
29.025422222222225,2739,205,339
29.040844444444446,2740,205,339
29.05347777777778,2741,203,358
29.067077777777783,2742,203,358
29.081155555555554,2743,203,358
29.0953,2744,189,369
29.1094,2745,189,369
29.122911111111115,2746,177,370
29.13735555555556,2747,177,370
29.15038888888889,2748,175,368
29.165122222222223,2749,176,368
29.179044444444443,2750,176,368
29.192388888888892,2751,172,365
29.20671111111112,2752,172,366
29.21997777777778,2753,171,358
29.234522222222225,2754,171,358
29.247755555555557,2755,171,358
29.2624,2756,166,365
29.27556666666667,2757,166,365
29.289388888888894,2758,168,365
29.304300000000005,2759,168,365
29.317033333333335,2760,168,364
29.33138888888889,2761,168,364
29.3453,2762,167,364
29.358633333333337,2763,168,360
29.37381111111111,2764,168,360
29.38664444444445,2765,173,361
29.400377777777777,2766,174,361
29.4144,2767,175,362
29.429766666666666,2768,212,361
29.443666666666665,2769,213,362
29.455911111111114,2770,262,340
29.47127777777778,2771,263,341
29.4837,2772,319,315
29.4985,2773,320,315
29.512100000000004,2774,320,315
29.52516666666667,2775,341,309
29.54004444444444,2776,341,309
29.553533333333334,2777,350,297
29.567322222222224,2778,350,296
29.58107777777778,2779,350,296
29.59556666666667,2780,358,294
29.60861111111111,2781,358,293
29.622811111111112,2782,365,292
29.63836666666667,2783,365,291
29.650455555555553,2784,370,291
29.664900000000003,2785,370,290
29.678288888888893,2786,369,289
29.69193333333334,2787,375,291
29.707188888888894,2788,375,291
29.719900000000003,2789,382,292
29.73377777777778,2790,382,292
29.747822222222226,2791,382,292
29.762322222222224,2792,385,294
29.77596666666667,2793,385,294
29.789477777777776,2794,385,294
29.804100000000005,2795,385,294
29.81691111111111,2796,384,292
29.8328,2797,384,292
29.845711111111115,2798,385,292
29.85867777777778,2799,383,286
29.8737,2800,383,286
29.886544444444446,2801,376,289
29.90067777777778,2802,376,289
29.914700000000003,2803,376,289
29.928766666666668,2804,372,281
29.9422,2805,372,281
29.95635555555556,2806,353,272
29.971822222222222,2807,353,273
29.983733333333333,2808,341,271
29.998288888888894,2809,341,272
30.01193333333334,2810,340,272
30.025288888888888,2811,330,252
30.040555555555557,2812,330,253
30.053355555555555,2813,308,237
30.067277777777782,2814,309,237
30.081133333333334,2815,309,237
30.095822222222225,2816,290,251
30.109055555555557,2817,290,251
30.12278888888889,2818,269,253
30.137322222222224,2819,269,253
30.150433333333332,2820,252,252
30.16545555555556,2821,252,252
30.178833333333337,2822,252,252
30.19188888888889,2823,248,252
30.20677777777778,2824,248,252
30.220111111111116,2825,230,250
30.235100000000003,2826,230,250
30.248066666666666,2827,230,251
30.26222222222222,2828,210,245
30.275400000000005,2829,210,246
30.289522222222224,2830,202,229
30.30511111111111,2831,202,230
30.317244444444448,2832,196,244
30.33208888888889,2833,196,245
30.34508888888889,2834,197,245
30.359022222222222,2835,191,247
30.374566666666666,2836,192,247
30.386988888888894,2837,198,260
30.40087777777778,2838,199,260
30.414633333333335,2839,198,261
30.42915555555556,2840,198,261
30.44341111111111,2841,199,262
30.45618888888889,2842,198,265
30.47127777777778,2843,199,265
30.483655555555558,2844,191,269
30.49886666666667,2845,191,270
30.51226666666667,2846,191,270
30.52558888888889,2847,182,269
30.540322222222223,2848,183,269
30.553444444444445,2849,184,260
30.567955555555557,2850,184,260
30.581366666666668,2851,184,255
30.59554444444445,2852,184,255
30.608877777777778,2853,185,255
30.62276666666667,2854,184,252
30.63832222222222,2855,184,251
30.650355555555556,2856,192,247
30.665577777777777,2857,192,247
30.67845555555556,2858,192,246
30.691944444444445,2859,192,231
30.707655555555554,2860,191,231
30.720244444444447,2861,205,216
30.734100000000005,2862,204,216
30.74816666666667,2863,238,193
30.762711111111116,2864,238,193
30.776366666666668,2865,237,192
30.78968888888889,2866,276,194
30.804433333333336,2867,276,194
30.816788888888894,2868,306,197
30.833233333333332,2869,306,198
30.84554444444445,2870,306,198
30.859322222222225,2871,347,198
30.874011111111116,2872,347,198
30.886966666666666,2873,349,184
30.90168888888889,2874,349,184
30.914844444444448,2875,353,163
30.929388888888887,2876,353,162
30.942411111111113,2877,353,161
30.956422222222223,2878,376,160
30.97237777777778,2879,377,159
30.983800000000002,2880,381,185
30.999011111111116,2881,381,184
31.011855555555556,2882,382,183
31.0259,2883,391,187
31.041644444444444,2884,392,187
31.05367777777778,2885,415,199
31.068000000000005,2886,416,199
31.08155555555556,2887,419,205
31.096266666666672,2888,419,206
31.10986666666667,2889,419,207
31.123077777777787,2890,437,204
31.138266666666667,2891,437,205
31.15038888888889,2892,446,201
31.166133333333335,2893,446,201
31.17897777777778,2894,446,202
31.192100000000003,2895,446,200
31.20731111111111,2896,446,200
31.220011111111113,2897,474,202
31.23527777777778,2898,474,201
31.248522222222228,2899,491,202
31.262588888888892,2900,491,201
31.2757,2901,490,201
31.289500000000004,2902,499,200
31.30547777777778,2903,499,199
31.317211111111114,2904,513,204
31.332322222222224,2905,512,204
31.34525555555556,2906,512,204
31.35895555555556,2907,530,214
31.374566666666666,2908,529,215
31.38688888888889,2909,533,216
31.40063333333334,2910,532,217
31.414522222222224,2911,540,206
31.429300000000005,2912,539,207
