unix_ts,frame,x,y
18.24234444444445,2162,209,274
18.255544444444446,2163,208,275
18.2693,2164,209,275
18.28371111111111,2165,208,272
18.29745555555556,2166,209,272
18.311466666666668,2167,208,271
18.3263,2168,209,271
18.338766666666665,2169,209,271
18.354044444444447,2170,208,271
18.36716666666667,2171,208,271
18.380522222222222,2172,206,271
18.395755555555557,2173,206,271
18.409355555555557,2174,206,271
18.422833333333333,2175,205,271
18.435733333333335,2176,205,271
18.451122222222224,2177,205,272
18.463933333333333,2178,205,272
18.47875555555556,2179,203,273
18.49337777777778,2180,203,273
18.50558888888889,2181,203,273
18.51928888888889,2182,201,280
18.533255555555556,2183,201,280
18.549044444444444,2184,200,280
18.561744444444447,2185,200,280
18.575522222222222,2186,200,280
18.588755555555558,2187,199,286
18.602600000000002,2188,199,287
18.617722222222223,2189,198,289
18.63087777777778,2190,198,289
18.64476666666667,2191,201,314
18.659133333333333,2192,201,314
18.67196666666667,2193,201,315
18.686455555555558,2194,204,336
18.69997777777778,2195,204,336
18.71436666666667,2196,205,342
18.728900000000003,2197,205,342
18.742355555555555,2198,213,349
18.7558,2199,213,349
18.76917777777778,2200,213,349
18.78365555555556,2201,218,361
18.79728888888889,2202,218,361
18.812033333333336,2203,223,361
18.826766666666668,2204,223,361
18.83908888888889,2205,223,361
18.852555555555558,2206,223,363
18.866422222222223,2207,223,363
18.881588888888892,2208,215,362
18.89457777777778,2209,216,362
18.909522222222222,2210,216,362
18.92237777777778,2211,214,362
18.935566666666666,2212,215,362
18.963855555555558,2214,215,361
18.9785,2215,216,369
18.99277777777778,2216,216,369
19.006022222222224,2217,216,369
19.01977777777778,2218,218,373
19.033022222222225,2219,217,373
19.04737777777778,2220,217,373
19.061644444444447,2221,217,374
19.075944444444445,2222,217,373
19.089733333333335,2223,217,373
19.102455555555558,2224,217,373
19.1173,2225,218,366
19.130466666666667,2226,218,366
19.14645555555556,2227,218,374
19.16068888888889,2228,218,374
19.171866666666666,2229,218,374
19.18596666666667,2230,218,361
19.200111111111113,2231,218,362
19.21477777777778,2232,218,361
19.228155555555556,2233,219,360
19.24267777777778,2234,227,360
19.255411111111112,2235,227,360
19.26882222222222,2236,228,359
19.2843,2237,228,368
19.296944444444446,2238,228,368
19.311755555555557,2239,228,368
19.325933333333335,2240,228,368
19.338866666666668,2241,227,367
19.352544444444447,2242,227,365
19.366766666666667,2243,227,365
19.380566666666667,2244,228,365
19.394822222222224,2245,228,365
19.408855555555558,2246,226,365
19.42256666666667,2247,226,365
19.435655555555556,2248,226,365
19.463822222222223,2250,226,365
19.478911111111113,2251,224,362
19.49328888888889,2252,224,362
19.505155555555557,2253,224,362
19.51921111111111,2254,224,362
19.53316666666667,2255,224,362
19.5486,2256,222,362
19.561533333333333,2257,223,362
19.575622222222222,2258,222,360
19.588811111111113,2259,223,360
19.602566666666668,2260,223,360
19.618177777777777,2261,210,305
19.630544444444446,2262,210,305
19.645377777777778,2263,201,294
19.65937777777778,2264,201,294
19.672500000000003,2265,201,294
19.686588888888892,2266,201,281
19.699944444444444,2267,201,281
19.714522222222225,2268,207,278
19.72868888888889,2269,207,278
19.742822222222223,2270,217,278
19.756355555555558,2271,217,278
19.769366666666667,2272,217,278
19.783833333333334,2273,220,281
19.79745555555556,2274,220,282
19.81226666666667,2275,218,291
19.8273,2276,218,291
19.83936666666667,2277,218,291
19.853066666666667,2278,212,291
19.8672,2279,213,291
19.88228888888889,2280,213,291
19.895044444444444,2281,213,291
19.90976666666667,2282,218,289
19.92307777777778,2283,218,289
19.936544444444447,2284,218,289
19.951955555555557,2285,221,291
19.965122222222224,2286,221,291
19.978744444444445,2287,218,295
19.99377777777778,2288,218,295
20.006533333333334,2289,218,295
20.020233333333334,2290,218,295
20.034255555555557,2291,218,295
20.04877777777778,2292,217,290
20.06208888888889,2293,217,290
20.077044444444446,2294,220,281
20.091155555555556,2295,220,281
20.103933333333334,2296,220,281
20.132255555555556,2298,220,286
20.14747777777778,2299,219,276
20.160733333333337,2300,219,276
20.17386666666667,2301,219,276
20.187444444444445,2302,218,271
20.201733333333333,2303,218,271
20.21636666666667,2304,214,271
20.229144444444447,2305,214,271
20.24417777777778,2306,213,275
20.25847777777778,2307,213,275
20.27088888888889,2308,213,276
20.299100000000003,2310,215,276
20.312744444444444,2311,217,276
20.32766666666667,2312,217,276
20.340811111111112,2313,217,276
20.35488888888889,2314,222,276
20.368644444444445,2315,222,276
20.382533333333335,2316,218,277
20.39645555555556,2317,218,277
20.42547777777778,2319,222,278
20.43776666666667,2320,222,279
20.4523,2321,222,279
20.465811111111112,2322,222,279
20.480555555555558,2323,229,280
20.49477777777778,2324,229,280
20.508722222222225,2325,229,280
20.521422222222224,2326,229,278
20.53598888888889,2327,229,278
20.551066666666667,2328,224,279
20.563077777777778,2329,224,279
20.578300000000002,2330,224,281
20.592722222222225,2331,224,282
20.6048,2332,225,282
20.619844444444446,2333,226,283
20.63296666666667,2334,226,283
20.647033333333336,2335,231,282
20.66186666666667,2336,231,282
20.67481111111111,2337,231,281
20.68937777777778,2338,231,280
20.70276666666667,2339,231,280
20.717033333333333,2340,232,267
20.730033333333335,2341,232,267
20.747388888888885,2342,232,280
20.761288888888892,2343,232,280
20.77178888888889,2344,232,281
20.78627777777778,2345,226,281
20.800133333333335,2346,226,281
20.814433333333334,2347,225,281
20.828744444444446,2348,225,281
20.842566666666666,2349,221,281
20.855777777777778,2350,221,281
20.869522222222223,2351,221,281
20.8851,2352,221,278
20.897033333333336,2353,221,278
20.911844444444444,2354,221,278
20.92688888888889,2355,221,279
20.9389,2356,221,279
20.95357777777778,2357,224,279
20.967255555555557,2358,224,279
20.98137777777778,2359,227,282
20.995433333333335,2360,227,282
21.009866666666667,2361,231,268
21.02346666666667,2362,231,267
21.036788888888893,2363,231,267
21.050933333333333,2364,231,276
21.06388888888889,2365,231,276
21.079633333333334,2366,229,276
21.093533333333333,2367,229,276
21.10624444444445,2368,229,276
21.12023333333333,2369,229,278
21.134166666666665,2370,229,278
21.149477777777783,2371,226,278
21.16341111111111,2372,225,278
21.176700000000004,2373,225,278
21.18967777777778,2374,225,278
21.2038,2375,225,278
21.218633333333337,2376,226,274
21.23126666666667,2377,226,274
21.24578888888889,2378,233,275
21.26126666666667,2379,233,275
21.273033333333338,2380,233,276
21.28796666666667,2381,384,409
21.30117777777778,2382,384,410
21.314955555555557,2383,384,409
21.329411111111114,2384,384,409
21.345033333333333,2385,374,400
21.35805555555556,2386,375,400
21.37056666666667,2387,375,399
21.398533333333333,2389,315,349
21.413544444444447,2390,262,262
21.427322222222223,2391,262,263
21.440577777777783,2392,262,263
21.454255555555555,2393,249,262
21.468400000000003,2394,249,263
21.482711111111115,2395,233,269
21.49576666666667,2396,233,269
21.510911111111113,2397,228,274
21.524,2398,228,274
21.537777777777777,2399,228,274
21.55323333333334,2400,228,290
21.5653,2401,228,290
21.579733333333337,2402,354,390
21.594722222222224,2403,354,391
21.607333333333337,2404,391,402
21.62155555555556,2405,391,402
21.635111111111115,2406,391,403
21.649233333333335,2407,391,404
21.663022222222224,2408,391,405
21.67832222222222,2409,354,404
21.69211111111111,2410,354,404
21.70476666666667,2411,354,403
21.718944444444446,2412,303,346
21.73217777777778,2413,303,346
21.74767777777778,2414,240,266
21.761277777777778,2415,240,266
21.77455555555555,2416,228,266
21.788488888888892,2417,228,266
21.802266666666668,2418,228,267
21.81651111111111,2419,228,267
21.830377777777777,2420,228,267
21.844877777777782,2421,227,269
21.858344444444448,2422,227,269
21.87202222222222,2423,227,269
21.886222222222223,2424,228,269
21.89935555555556,2425,228,269
21.913899999999998,2426,229,271
21.928822222222223,2427,229,271
21.941188888888888,2428,229,271
21.955622222222225,2429,229,271
21.969277777777776,2430,229,271
21.983133333333335,2431,232,273
21.997222222222227,2432,232,273
22.012366666666665,2433,229,269
22.02618888888889,2434,229,269
22.038877777777778,2435,229,268
22.05283333333334,2436,231,272
22.0664,2437,231,272
22.081344444444447,2438,231,279
22.095,2439,231,279
22.10847777777778,2440,231,287
22.122477777777775,2441,231,287
22.136022222222223,2442,231,287
22.16377777777778,2444,233,281
22.178511111111114,2445,227,280
22.19285555555556,2446,227,280
22.205844444444445,2447,227,280
22.22018888888889,2448,228,279
22.233444444444444,2449,228,278
22.24836666666667,2450,228,287
22.261922222222225,2451,228,286
22.2759,2452,232,287
22.290333333333336,2453,232,287
22.30318888888889,2454,232,287
22.317244444444448,2455,270,244
22.331000000000003,2456,270,244
22.34658888888889,2457,344,229
22.360577777777777,2458,344,229
22.372922222222222,2459,344,229
22.38684444444445,2460,420,183
22.4003,2461,420,183
22.41545555555556,2462,484,175
22.428622222222224,2463,484,175
22.44307777777778,2464,519,160
22.456944444444446,2465,519,160
22.470333333333336,2466,518,160
22.498111111111115,2468,518,162
22.512188888888893,2469,514,184
22.527033333333335,2470,514,184
22.539766666666665,2471,512,195
22.553944444444447,2472,512,195
22.56772222222223,2473,512,195
22.58191111111111,2474,510,196
22.59587777777778,2475,510,196
22.610311111111116,2476,509,196
22.62455555555556,2477,509,196
22.637144444444445,2478,509,196
22.65087777777778,2479,510,188
22.665144444444444,2480,510,189
22.679744444444445,2481,508,189
22.693466666666666,2482,508,189
22.707122222222225,2483,506,189
22.720866666666666,2484,506,189
22.734544444444445,2485,506,189
22.749677777777777,2486,504,183
22.76298888888889,2487,504,182
22.777255555555556,2488,503,181
22.79096666666667,2489,503,181
22.804366666666667,2490,503,181
22.818422222222225,2491,491,194
22.832122222222225,2492,490,194
22.84638888888889,2493,490,195
22.860866666666666,2494,490,195
22.87415555555556,2495,492,193
22.894888888888893,2496,492,193
22.908411111111114,2497,492,192
22.922000000000004,2498,492,192
22.93571111111111,2499,492,192
22.949922222222227,2500,492,191
22.963866666666668,2501,492,191
22.97811111111111,2502,492,191
22.991866666666667,2503,490,196
23.005277777777778,2504,490,196
23.01945555555556,2505,491,193
23.032711111111112,2506,491,193
23.047088888888894,2507,491,193
23.061588888888892,2508,491,193
23.07555555555556,2509,491,193
23.088944444444444,2510,491,190
23.102733333333333,2511,491,190
23.11628888888889,2512,491,189
23.130633333333336,2513,491,189
23.145333333333333,2514,491,189
23.15925555555556,2515,489,188
23.17216666666667,2516,489,188
23.1858,2517,489,189
23.19941111111111,2518,489,189
23.213911111111116,2519,496,189
23.228322222222225,2520,496,190
