unix_ms,rel_timestamp,frame,event,side,screen_pos_x,screen_pos_y,screen_pos_z,target_name
1742764875607,0.7174878,369,,Left,359.7518,214.4475,36.19323,
1742764875607,0.7174878,369,,Right,358.3791,214.4475,36.19323,
1742764875607,0.7174878,369,,Center,359.0655,214.4476,36.19323,
1742764875635,0.7452807,371,,Left,356.3115,196.6068,35.76597,
1742764875635,0.7452807,371,,Right,354.9224,196.6068,35.76597,
1742764875635,0.7452807,371,,Center,355.6171,196.6069,35.76597,
1742764875663,0.7729168,373,,Left,350.7025,210.6404,35.99017,
1742764875663,0.7729168,373,,Right,349.322,210.6404,35.99017,
1742764875663,0.7729168,373,,Center,350.0122,210.6406,35.99017,
1742764875690,0.801054,375,,Left,354.4203,229.4538,36.44129,
1742764875690,0.801054,375,,Right,353.0569,229.4538,36.44129,
1742764875690,0.801054,375,,Center,353.7387,229.4539,36.44129,
1742764875718,0.8284783,377,,Left,351.019,228.9495,36.38323,
1742764875718,0.8284783,377,,Right,349.6534,228.9495,36.38323,
1742764875718,0.8284783,377,,Center,350.3363,228.9497,36.38323,
1742764875746,0.8562183,379,,Left,343.6791,211.8379,35.92002,
1742764875746,0.8562183,379,,Right,342.2959,211.8379,35.92002,
1742764875746,0.8562183,379,,Center,342.9876,211.8381,35.92002,
1742764875774,0.8841476,381,,Left,341.8208,211.2844,35.88328,
1742764875774,0.8841476,381,,Right,340.4361,211.2844,35.88329,
1742764875774,0.8841476,381,,Center,341.1285,211.2845,35.88329,
1742764875801,0.911778,383,,Left,332.5124,207.5909,35.67803,
1742764875801,0.911778,383,,Right,331.1198,207.5909,35.67803,
1742764875801,0.911778,383,,Center,331.8161,207.5908,35.67802,
1742764875829,0.9395728,385,,Left,342.3059,201.145,35.67665,
1742764875829,0.9395728,385,,Right,340.9133,201.145,35.67665,
1742764875829,0.9395728,385,,Center,341.6097,201.1451,35.67665,
1742764875857,0.9673424,387,,Left,328.0992,210.0617,35.66795,
1742764875857,0.9673424,387,,Right,326.7062,210.0617,35.66795,
1742764875857,0.9673424,387,,Center,327.4028,210.0618,35.66795,
1742764875885,0.9950624,389,,Left,335.1221,245.5838,36.50575,
1742764875885,0.9950624,389,,Right,333.7611,245.5838,36.50575,
1742764875885,0.9950624,389,,Center,334.4417,245.5839,36.50575,
1742764875913,1.022874,391,,Left,333.1921,244.175,36.44797,
1742764875913,1.022874,391,,Right,331.8289,244.175,36.44797,
1742764875913,1.022874,391,,Center,332.5107,244.1753,36.44798,
1742764875940,1.050911,393,,Left,332.4873,238.7764,36.32577,
1742764875940,1.050911,393,,Right,331.1195,238.7764,36.32577,
1742764875941,1.050911,393,,Center,331.8035,238.7765,36.32577,
1742764875968,1.078695,395,,Left,333.3321,230.0741,36.157,
1742764875968,1.078695,395,,Right,331.9579,230.0741,36.157,
1742764875968,1.078695,395,,Center,332.6452,230.0743,36.157,
1742764875996,1.106464,397,,Left,315.3107,220.6921,35.70449,
1742764875996,1.106464,397,,Right,313.9191,220.6921,35.70449,
1742764875996,1.106464,397,,Center,314.6149,220.6921,35.70448,
1742764876024,1.134513,399,,Left,330.6877,221.5232,35.94156,
1742764876024,1.134513,399,,Right,329.3054,221.5232,35.94156,
1742764876024,1.134513,399,,Center,329.9967,221.5233,35.94156,
1742764876052,1.162179,401,,Left,322.351,213.2616,35.65286,
1742764876052,1.162179,401,,Right,320.9575,213.2616,35.65286,
1742764876053,1.162179,401,,Center,321.6543,213.2617,35.65286,
1742764876080,1.189884,403,,Left,325.5753,218.3584,35.80314,
1742764876080,1.189884,403,,Right,324.1875,218.3584,35.80314,
1742764876080,1.189884,403,,Center,324.8815,218.3585,35.80314,
1742764876108,1.217928,405,,Left,326.6201,221.7902,35.88866,
1742764876108,1.217928,405,,Right,325.2357,221.7902,35.88866,
1742764876108,1.217928,405,,Center,325.9279,221.7904,35.88866,
1742764876136,1.245852,407,,Left,327.3226,223.9464,35.94294,
1742764876136,1.245852,407,,Right,325.9403,223.9464,35.94294,
1742764876136,1.245852,407,,Center,326.6316,223.9465,35.94294,
1742764876163,1.27374,409,,Left,322.7314,226.444,35.92832,
1742764876163,1.27374,409,,Right,321.3485,226.444,35.92831,
1742764876163,1.27374,409,,Center,322.04,226.4442,35.92832,
1742764876192,1.30178,411,,Left,324.4234,249.4527,36.42609,
1742764876192,1.30178,411,,Right,323.0594,249.4527,36.42609,
1742764876192,1.30178,411,,Center,323.7415,249.4529,36.42609,
1742764876219,1.329556,413,,Left,433.4535,292.4385,38.91785,
1742764876219,1.329556,413,,Right,432.1768,292.4385,38.91785,
1742764876219,1.329556,413,,Center,432.8152,292.4386,38.91785,
1742764876247,1.357843,415,,Left,509.9445,521.6365,45.07291,
1742764876247,1.357843,415,,Right,508.8423,521.6365,45.07291,
1742764876247,1.357843,415,,Center,509.3934,521.6366,45.07291,
1742764876275,1.385505,417,,Left,503.4466,521.6213,44.97356,
1742764876275,1.385505,417,,Right,502.3419,521.6213,44.97356,
1742764876275,1.385505,417,,Center,502.8943,521.6213,44.97356,
1742764876303,1.413508,419,,Left,535.0255,551.817,46.0102,
1742764876303,1.413508,419,,Right,533.9456,551.817,46.0102,
1742764876303,1.413508,419,,Center,534.4857,551.8171,46.0102,
1742764876331,1.441377,421,,Left,533.3119,555.9374,46.06084,
1742764876331,1.441377,421,,Right,532.2332,555.9374,46.06083,
1742764876331,1.441377,421,,Center,532.7726,555.9375,46.06083,
1742764876360,1.469928,423,,Left,529.8698,553.5497,45.96809,
1742764876360,1.469928,423,,Right,528.7889,553.5497,45.9681,
1742764876360,1.469928,423,,Center,529.3294,553.5497,45.96809,
1742764876387,1.498009,425,,Left,527.4565,546.9757,45.81289,
1742764876387,1.498009,425,,Right,526.3721,546.9757,45.81289,
1742764876387,1.498009,425,,Center,526.9144,546.9757,45.81289,
1742764876415,1.525367,427,,Left,532.2632,541.9597,45.78853,
1742764876415,1.525367,427,,Right,531.1782,541.9597,45.78853,
1742764876415,1.525367,427,,Center,531.7208,541.9598,45.78853,
1742764876443,1.553288,429,,Left,510.2179,540.0869,45.42813,
1742764876443,1.553288,429,,Right,509.1241,540.0869,45.42814,
1742764876443,1.553288,429,,Center,509.6711,540.087,45.42814,
1742764876471,1.582026,431,,Left,510.8357,505.0711,44.76039,
1742764876471,1.582026,431,,Right,509.7257,505.0711,44.76039,
1742764876471,1.582026,431,,Center,510.2807,505.0712,44.76039,
1742764876499,1.609368,433,,Left,508.5568,495.4756,44.53204,
1742764876499,1.609368,433,,Right,507.4412,495.4756,44.53203,
1742764876499,1.609368,433,,Center,507.9991,495.4756,44.53203,
1742764876527,1.637912,435,,Left,496.1752,489.0376,44.21546,
1742764876527,1.637912,435,,Right,495.0515,489.0376,44.21546,
1742764876527,1.637912,435,,Center,495.6133,489.0377,44.21546,
1742764876555,1.665286,437,,Left,495.6003,487.5953,44.17723,
1742764876555,1.665286,437,,Right,494.4756,487.5953,44.17724,
1742764876555,1.665286,437,,Center,495.038,487.5953,44.17723,
1742764876583,1.693466,439,,Left,564.8629,497.5456,45.30959,
1742764876583,1.693466,439,,Right,563.7662,497.5456,45.30959,
1742764876583,1.693466,439,,Center,564.3146,497.5457,45.30959,
1742764876612,1.721682,441,,Left,692.3393,597.847,48.20181,
1742764876612,1.721682,441,,Right,691.3085,597.847,48.20181,
1742764876612,1.721682,441,,Center,691.8239,597.8471,48.20181,
1742764876639,1.750221,443,,Left,661.6078,596.0204,48.05478,
1742764876639,1.750221,443,,Right,660.5739,596.0204,48.05479,
1742764876639,1.750221,443,,Center,661.0909,596.0204,48.05478,
1742764876667,1.777806,445,,Left,742.989,667.7967,49.22215,
1742764876667,1.777806,445,,Right,741.9796,667.7967,49.22215,
1742764876667,1.777806,445,,Center,742.4843,667.7967,49.22215,
1742764876695,1.806012,447,,Left,747.0571,681.6194,49.36444,
1742764876695,1.806012,447,,Right,746.0507,681.6194,49.36444,
1742764876695,1.806012,447,,Center,746.5539,681.6194,49.36444,
1742764876723,1.833606,449,,Left,740.6363,690.5784,49.46801,
1742764876723,1.833606,449,,Right,739.6319,690.5784,49.46801,
1742764876723,1.833606,449,,Center,740.134,690.5784,49.46802,
1742764876751,1.861713,451,,Left,746.3959,691.1573,49.46077,
1742764876751,1.861713,451,,Right,745.3914,691.1573,49.46077,
1742764876751,1.861713,451,,Center,745.8937,691.1574,49.46077,
1742764876779,1.890001,453,,Left,715.8029,705.3652,49.61855,
1742764876779,1.890001,453,,Right,714.8015,705.3652,49.61855,
1742764876779,1.890001,453,,Center,715.3022,705.3652,49.61855,
1742764876807,1.917869,455,,Left,691.7994,705.9087,49.58517,
1742764876807,1.917869,455,,Right,690.7974,705.9087,49.58517,
1742764876807,1.917869,455,,Center,691.2985,705.9087,49.58517,
1742764876835,1.946083,457,,Left,681.9241,705.5029,49.55012,
1742764876835,1.946083,457,,Right,680.9214,705.5029,49.55012,
1742764876835,1.946083,457,,Center,681.4227,705.5029,49.55012,
1742764876863,1.973423,459,,Left,691.9127,712.1193,49.63456,
1742764876863,1.973423,459,,Right,690.9117,712.1193,49.63456,
1742764876863,1.973423,459,,Center,691.4122,712.1194,49.63456,
1742764876891,2.001275,461,,Left,694.1935,719.2345,49.69242,
1742764876891,2.001275,461,,Right,693.1936,719.2345,49.69242,
1742764876891,2.001275,461,,Center,693.6935,719.2346,49.69242,
1742764876919,2.029357,463,,Left,706.119,727.7715,49.77182,
1742764876919,2.029357,463,,Right,705.1207,727.7715,49.77182,
1742764876919,2.029357,463,,Center,705.6198,727.7716,49.77182,
1742764876947,2.057331,465,,Left,717.6029,727.5145,49.77956,
1742764876947,2.057331,465,,Right,716.6049,727.5145,49.77956,
1742764876947,2.057331,465,,Center,717.1039,727.5145,49.77956,
1742764876975,2.085526,467,,Left,714.16,727.6074,49.77863,
1742764876975,2.085526,467,,Right,713.1619,727.6074,49.77863,
1742764876975,2.085526,467,,Center,713.6609,727.6074,49.77863,
1742764877003,2.112981,469,,Left,729.6304,729.8032,49.78976,
1742764877003,2.112981,469,,Right,728.6326,729.8032,49.78976,
1742764877003,2.112981,469,,Center,729.1315,729.8032,49.78976,
1742764877030,2.141263,471,,Left,739.2178,726.45,49.75612,
1742764877030,2.141263,471,,Right,738.2193,726.45,49.75612,
1742764877030,2.141263,471,,Center,738.7186,726.45,49.75612,
1742764877059,2.168827,473,,Left,751.8329,725.4941,49.71954,
1742764877059,2.168827,473,,Right,750.8336,725.4941,49.71954,
1742764877059,2.168827,473,,Center,751.3333,725.4941,49.71954,
1742764877086,2.196595,475,,Left,757.6218,724.4158,49.69348,
1742764877086,2.196595,475,,Right,756.622,724.4158,49.69348,
1742764877086,2.196595,475,,Center,757.1219,724.4158,49.69348,
1742764877114,2.224479,477,,Left,767.6963,723.6804,49.64793,
1742764877114,2.224479,477,,Right,766.6956,723.6804,49.64793,
1742764877114,2.224479,477,,Center,767.1959,723.6804,49.64793,
1742764877142,2.252651,479,,Left,775.7145,723.921,49.61019,
1742764877142,2.252651,479,,Right,774.713,723.921,49.61019,
1742764877142,2.252651,479,,Center,775.2137,723.921,49.61019,
1742764877170,2.28034,481,,Left,784.2346,717.1611,49.51603,
1742764877170,2.28034,481,,Right,783.2311,717.1611,49.51604,
1742764877170,2.28034,481,,Center,783.7328,717.1611,49.51604,
1742764877198,2.308265,483,,Left,787.2963,722.2225,49.532,
1742764877198,2.308265,483,,Right,786.2932,722.2225,49.532,
1742764877198,2.308265,483,,Center,786.7947,722.2225,49.532,
1742764877226,2.336592,485,,Left,746.575,765.2745,49.91383,
1742764877226,2.336592,485,,Right,745.5795,765.2745,49.91383,
1742764877226,2.336592,485,,Center,746.0773,765.2745,49.91383,
1742764877254,2.363995,487,,Left,740.606,765.306,49.92748,
1742764877254,2.363995,487,,Right,739.6108,765.306,49.92748,
1742764877254,2.363995,487,,Center,740.1084,765.306,49.92748,
1742764877282,2.391915,489,,Left,742.1524,755.0988,49.89275,
1742764877282,2.391915,489,,Right,741.1566,755.0988,49.89275,
1742764877282,2.391915,489,,Center,741.6544,755.0988,49.89275,
1742764877309,2.419823,491,,Left,752.1112,753.8248,49.86247,
1742764877309,2.419823,491,,Right,751.1148,753.8248,49.86247,
1742764877309,2.419823,491,,Center,751.613,753.8248,49.86247,
1742764877337,2.447987,493,,Left,750.6859,750.7856,49.85503,
1742764877337,2.447987,493,,Right,749.6895,750.7856,49.85503,
1742764877337,2.447987,493,,Center,750.1877,750.7856,49.85503,
1742764877365,2.47552,495,,Left,743.9889,748.3696,49.86248,
1742764877365,2.47552,495,,Right,742.9925,748.3696,49.86248,
1742764877365,2.47552,495,,Center,743.4907,748.3696,49.86248,
1742764877393,2.503653,497,,Left,739.453,748.5378,49.87262,
1742764877393,2.503653,497,,Right,738.4568,748.5378,49.87262,
1742764877393,2.503653,497,,Center,738.955,748.5378,49.87262,
1742764877421,2.531169,499,,Left,733.8591,745.4055,49.86779,
1742764877421,2.531169,499,,Right,732.8627,745.4055,49.86779,
1742764877421,2.531169,499,,Center,733.3609,745.4055,49.86779,
1742764877449,2.55919,501,,Left,728.4183,744.5425,49.86953,
1742764877449,2.55919,501,,Right,727.4221,744.5425,49.86954,
1742764877449,2.55919,501,,Center,727.9202,744.5425,49.86953,
1742764877476,2.587083,503,,Left,719.3889,742.6523,49.86356,
1742764877476,2.587083,503,,Right,718.3925,742.6523,49.86356,
1742764877476,2.587083,503,,Center,718.8906,742.6523,49.86356,
1742764877504,2.615179,505,,Left,719.8628,742.2711,49.86196,
1742764877504,2.615179,505,,Right,718.8664,742.2711,49.86196,
1742764877504,2.615179,505,,Center,719.3646,742.2711,49.86196,
1742764877532,2.642648,507,,Left,718.3348,740.9435,49.85513,
1742764877532,2.642648,507,,Right,717.3382,740.9435,49.85513,
1742764877532,2.642648,507,,Center,717.8365,740.9435,49.85513,
1742764877560,2.670894,509,,Left,717.9302,742.1405,49.86073,
1742764877560,2.670894,509,,Right,716.9338,742.1405,49.86073,
1742764877560,2.670894,509,,Center,717.432,742.1406,49.86073,
1742764877588,2.698444,511,,Left,717.2646,740.9759,49.85474,
1742764877588,2.698444,511,,Right,716.268,740.9759,49.85474,
1742764877588,2.698444,511,,Center,716.7663,740.9759,49.85474,
1742764877616,2.726176,513,,Left,710.4371,742.3,49.85669,
1742764877616,2.726176,513,,Right,709.4405,742.3,49.85669,
1742764877616,2.726176,513,,Center,709.9388,742.3,49.85669,
1742764877644,2.754214,515,,Left,705.7319,742.4551,49.85168,
