unix_ms,event_type,title,description,x,y,z
1706425320062,Player,position,,-0.001900051,1.683769,0.005562027
1706425320062,Player,orientation,,0.5831093,0.3166328,0.4478692
1706425320062,Eye Tracking,Left,Direction,-0.06205759,0.03879775,0.9973182
1706425320062,Eye Tracking,Right,Direction,-0.1145158,0.03853565,0.9926738
1706425320062,Eye Tracking,Center,Direction,-0.09939682,0.04292456,0.9941216
1706425320062,Eye Tracking,Left,Screen Position,648.9929,822.8712,49.70061
1706425320062,Eye Tracking,Right,Screen Position,648.0355,822.8712,49.70061
1706425320076,Player,position,,-0.001640661,1.683689,0.005729567
1706425320076,Player,orientation,,0.6177738,0.4002509,0.416123
1706425320076,Eye Tracking,Left,Direction,-0.06353593,0.03937804,0.9972023
1706425320076,Eye Tracking,Right,Direction,-0.1159872,0.03908316,0.9924815
1706425320076,Eye Tracking,Center,Direction,-0.08979289,0.0392537,0.9951866
1706425320076,Eye Tracking,Left,Screen Position,655.9686,820.2009,49.75453
1706425320076,Eye Tracking,Right,Screen Position,655.0122,820.2009,49.75453
1706425320090,Player,position,,-0.001381166,1.683699,0.005845293
1706425320090,Player,orientation,,0.6184406,0.4714274,0.4082388
1706425320090,Eye Tracking,Left,Direction,-0.06478573,0.03938875,0.9971215
1706425320090,Eye Tracking,Right,Direction,-0.1172312,0.03908585,0.9923352
1706425320090,Eye Tracking,Center,Direction,-0.09104019,0.0392604,0.9950731
1706425320090,Eye Tracking,Left,Screen Position,655.0651,820.2089,49.74876
1706425320090,Eye Tracking,Right,Screen Position,654.1086,820.2089,49.74876
1706425320104,Player,position,,-0.001119038,1.683741,0.005926219
1706425320104,Player,orientation,,0.5934451,0.519715,0.4004484
1706425320104,Eye Tracking,Left,Direction,-0.06161623,0.02132302,0.9978722
1706425320104,Eye Tracking,Right,Direction,-0.1140779,0.02116182,0.9932464
1706425320104,Eye Tracking,Center,Direction,-0.09189279,0.03881822,0.995012
1706425320104,Eye Tracking,Left,Screen Position,654.4484,819.8929,49.74565
1706425320104,Eye Tracking,Right,Screen Position,653.4919,819.8929,49.74565
1706425320118,Player,position,,-0.0008681715,1.68371,0.006048271
1706425320118,Player,orientation,,0.5612202,0.553041,0.4102849
1706425320118,Eye Tracking,Left,Direction,-0.0622022,0.02077684,0.9978473
1706425320118,Eye Tracking,Right,Direction,-0.1146613,0.02062693,0.9931905
1706425320118,Eye Tracking,Center,Direction,-0.08846254,0.02071866,0.995864
1706425320118,Eye Tracking,Left,Screen Position,656.9672,806.8747,49.78878
1706425320118,Eye Tracking,Right,Screen Position,656.0115,806.8747,49.78877
1706425320132,Player,position,,-0.0006001983,1.683874,0.006032895
1706425320132,Player,orientation,,0.5168301,0.5596361,0.4112461
1706425320132,Eye Tracking,Left,Direction,-0.05928308,-0.007231016,0.998215
1706425320132,Eye Tracking,Right,Direction,-0.1117548,-0.007212322,0.9937096
1706425320132,Eye Tracking,Center,Direction,-0.08858769,0.01994609,0.9958686
1706425320132,Eye Tracking,Left,Screen Position,656.8776,806.32,49.78905
1706425320132,Eye Tracking,Right,Screen Position,655.922,806.32,49.78905
1706425320146,Player,position,,-0.0003005266,1.684208,0.005815692
1706425320146,Player,orientation,,0.475085,0.5630104,0.4131576
1706425320146,Eye Tracking,Left,Direction,-0.05935315,-0.007962462,0.9982052
1706425320146,Eye Tracking,Right,Direction,-0.1118244,-0.007938759,0.9936963
1706425320146,Eye Tracking,Center,Direction,-0.08561852,-0.007943666,0.9962963
1706425320146,Eye Tracking,Left,Screen Position,659.0355,786.2994,49.81115
1706425320146,Eye Tracking,Right,Screen Position,658.0803,786.2994,49.81115
1706425320160,Player,position,,-1.241826E-05,1.684509,0.005644334
1706425320160,Player,orientation,,0.4384314,0.5590789,0.4324099
1706425320160,Eye Tracking,Left,Direction,-0.06528874,-0.02318141,0.9975972
1706425320160,Eye Tracking,Right,Direction,-0.1176968,-0.02305384,0.9927819
1706425320160,Eye Tracking,Center,Direction,-0.08556316,-0.008558634,0.996296
1706425320160,Eye Tracking,Left,Screen Position,659.0752,785.8581,49.81133
1706425320160,Eye Tracking,Right,Screen Position,658.12,785.8581,49.81133
1706425320174,Player,position,,0.0003006756,1.684815,0.005410254
1706425320174,Player,orientation,,0.3978986,0.5366771,0.4547344
1706425320174,Eye Tracking,Left,Direction,-0.06491942,-0.0238705,0.997605
1706425320174,Eye Tracking,Right,Direction,-0.117329,-0.02371894,0.9928098
1706425320174,Eye Tracking,Center,Direction,-0.09115582,-0.0237934,0.9955524
1706425320174,Eye Tracking,Left,Screen Position,655.0132,774.9125,49.77436
1706425320174,Eye Tracking,Right,Screen Position,654.0573,774.9125,49.77436
1706425320188,Player,position,,0.0005978215,1.685102,0.005069061
1706425320188,Player,orientation,,0.3608895,0.5167479,0.4340853
1706425320188,Eye Tracking,Left,Direction,-0.06457434,-0.02454621,0.9976109
1706425320188,Eye Tracking,Right,Direction,-0.1169852,-0.02441031,0.9928336
1706425320188,Eye Tracking,Center,Direction,-0.09081127,-0.02447717,0.9955673
1706425320188,Eye Tracking,Left,Screen Position,655.2617,774.4217,49.77548
1706425320188,Eye Tracking,Right,Screen Position,654.3057,774.4217,49.77548
1706425320202,Player,position,,0.0008981209,1.685365,0.004655201
1706425320202,Player,orientation,,0.3451197,0.5077966,0.3847873
1706425320202,Eye Tracking,Left,Direction,-0.06389894,-0.128246,0.9896817
1706425320202,Eye Tracking,Right,Direction,-0.1163129,-0.1276758,0.9849722
1706425320202,Eye Tracking,Center,Direction,-0.0906418,-0.02483523,0.9955738
1706425320202,Eye Tracking,Left,Screen Position,655.3838,774.1646,49.77625
1706425320202,Eye Tracking,Right,Screen Position,654.4279,774.1646,49.77625
1706425320215,Player,position,,0.001205875,1.685626,0.004179464
1706425320215,Player,orientation,,0.3469613,0.4891678,0.319899
1706425320215,Eye Tracking,Left,Direction,-0.06343757,-0.128292,0.9897055
1706425320215,Eye Tracking,Right,Direction,-0.115853,-0.1277811,0.9850127
1706425320215,Eye Tracking,Center,Direction,-0.08967633,-0.1280711,0.9877023
1706425320215,Eye Tracking,Left,Screen Position,655.5677,699.293,49.38358
1706425320215,Eye Tracking,Right,Screen Position,654.6042,699.293,49.38358
1706425320230,Player,position,,0.001519134,1.685904,0.003630167
1706425320230,Player,orientation,,0.348883,0.4672039,0.2534588
1706425320230,Eye Tracking,Left,Direction,-0.06614877,-0.127118,0.9896794
1706425320230,Eye Tracking,Right,Direction,-0.1185377,-0.126627,0.9848424
1706425320230,Eye Tracking,Center,Direction,-0.08915458,-0.1281473,0.9877397
1706425320230,Eye Tracking,Left,Screen Position,655.9478,699.2415,49.38604
1706425320230,Eye Tracking,Right,Screen Position,654.9843,699.2415,49.38604
1706425320244,Player,position,,0.001840429,1.686224,0.003082572
1706425320244,Player,orientation,,0.3213029,0.4242825,0.2020097
1706425320244,Eye Tracking,Left,Direction,-0.06530122,-0.1276609,0.9896659
1706425320244,Eye Tracking,Right,Direction,-0.1176935,-0.1272143,0.984868
1706425320244,Eye Tracking,Center,Direction,-0.09152903,-0.127472,0.98761
1706425320244,Eye Tracking,Left,Screen Position,654.2205,699.7181,49.37936
1706425320244,Eye Tracking,Right,Screen Position,653.2568,699.7181,49.37935
1706425320257,Player,position,,0.002158715,1.686583,0.00252386
1706425320257,Player,orientation,,0.2737474,0.3826519,0.1584608
1706425320257,Eye Tracking,Left,Direction,-0.06449354,-0.1285391,0.9896051
1706425320257,Eye Tracking,Right,Direction,-0.1168889,-0.1281281,0.9848453
1706425320257,Eye Tracking,Center,Direction,-0.09072263,-0.1283684,0.9875682
1706425320257,Eye Tracking,Left,Screen Position,654.8015,699.0653,49.3779
1706425320257,Eye Tracking,Right,Screen Position,653.8378,699.0653,49.3779
1706425320272,Player,position,,0.002476872,1.686929,0.001953128
1706425320272,Player,orientation,,0.1919589,0.3309955,0.1243407
1706425320272,Eye Tracking,Left,Direction,-0.05511453,-0.131522,0.9897799
1706425320272,Eye Tracking,Right,Direction,-0.1075973,-0.1310944,0.9855136
1706425320272,Eye Tracking,Center,Direction,-0.08976467,-0.1298388,0.9874635
1706425320272,Eye Tracking,Left,Screen Position,655.4881,697.9908,49.37328
1706425320272,Eye Tracking,Right,Screen Position,654.5244,697.9908,49.37328
1706425320286,Player,position,,0.002759554,1.687197,0.001325445
1706425320286,Player,orientation,,0.1055741,0.264116,0.1065513
1706425320286,Eye Tracking,Left,Direction,-0.05392661,-0.1330368,0.9896429
1706425320286,Eye Tracking,Right,Direction,-0.1064137,-0.1326189,0.9854381
1706425320286,Eye Tracking,Center,Direction,-0.08019791,-0.132864,0.9878843
1706425320286,Eye Tracking,Left,Screen Position,662.4394,695.8413,49.39412
1706425320286,Eye Tracking,Right,Screen Position,661.4761,695.8413,49.39413
1706425320299,Player,position,,0.003054972,1.68744,0.0007059615
1706425320299,Player,orientation,,0.02498101,0.1833956,0.09323502
1706425320299,Eye Tracking,Left,Direction,-0.05547066,-0.1655207,0.9846451
1706425320299,Eye Tracking,Right,Direction,-0.1079464,-0.1648585,0.9803924
1706425320299,Eye Tracking,Center,Direction,-0.0787827,-0.1342773,0.9878072
1706425320299,Eye Tracking,Left,Screen Position,663.4592,694.8109,49.39093
1706425320299,Eye Tracking,Right,Screen Position,662.4959,694.8109,49.39093
1706425320313,Player,position,,0.003284605,1.687662,8.06705E-05
1706425320313,Player,orientation,,359.9413,0.117631,0.07060771
1706425320313,Eye Tracking,Left,Direction,-0.05428084,-0.1669833,0.9844645
1706425320313,Eye Tracking,Right,Direction,-0.106761,-0.1663356,0.9802727
1706425320313,Eye Tracking,Center,Direction,-0.08054871,-0.1667073,0.9827108
1706425320313,Eye Tracking,Left,Screen Position,661.8812,670.7125,49.13558
1706425320313,Eye Tracking,Right,Screen Position,660.9128,670.7125,49.13558
